sub1,sub2,sub3,sub4
18.752345,-391.8076655,276.0228356,1073.722485
10.15258262,-411.9499737,315.4380687,1111.349322
48.27385622,-423.2752159,353.4075889,1149.873771
27.98471442,-426.3471928,389.6279567,1189.244522
69.77647559,-422.0840663,423.8082248,1229.409366
-19.36841236,-411.6394415,455.6725743,1270.31528
-27.02050086,-396.260816,484.962805,1311.908512
24.82461129,-377.1399413,511.440657,1354.134673
12.42229061,-355.2710545,534.889941,1396.938823
19.80871349,-331.33273,555.1184565,1440.26556
0.10844514,-305.607236,571.9596809,1484.05911
-111.7797431,-277.9478841,585.2742123,1528.263415
-96.47294952,-247.8002268,594.9509543,1572.822222
26.44031665,-214.2775205,600.9080322,1617.679172
63.073844,-176.285161,603.0934313,1662.777886
31.15597709,-132.683387,601.4853557,1708.062054
-8.374819816,-82.47300442,596.0923021,1753.475522
-19.31952368,-24.98570305,586.9528524,1798.962374
45.22688041,39.9409124,574.135187,1844.46702
37.57643482,111.8229622,557.7363264,1889.934276
59.37790413,189.4415364,537.8811106,1935.309449
36.06241526,270.8182463,514.7209267,1980.538412
-83.80202339,353.2621356,488.4322006,2025.567687
-67.64763794,433.4884479,459.214669,2070.344521
-30.24931215,507.8029044,427.28945,2114.816958
-57.4495201,572.3386744,392.8969331,2158.933913
-35.55750868,623.327755,356.2945108,2202.645243
48.16942951,657.384579,317.754176,2245.901815
60.12668147,671.7777364,277.5600097,2288.655572
39.36885785,664.6659634,236.0055836,2330.859595
18.59349704,635.2770318,193.3913067,2372.468165
-10.26122271,584.0126642,150.0217395,2413.436819
0.63597336,512.4687112,106.2029052,2453.72241
22.61021859,423.3670037,62.23962178,2493.283156
5.855554073,320.4028728,18.43288432,2532.078689
2.552966064,208.0196104,-24.92268052,2570.070104
-1.70619259,91.12745084,-67.54126122,2607.220003
26.47625228,-25.21059831,-109.1481874,2643.492533
-3.32031914,-136.1009956,-149.4821133,2678.853428
-122.1086235,-237.124376,-188.2970387,2713.270038
-128.6883272,-324.5988889,-225.3641502,2746.711366
-2.82246973,-395.7821573,-260.4734657,2779.148093
66.68007059,-448.9974034,-293.4352697,2810.552603
109.3583247,-483.6760034,-324.0813271,2840.899006
42.2487118,-500.316001,-352.2658681,2870.163157
-57.85310059,-500.3632355,-377.8663357,2898.322672
32.015045,-486.028087,-400.7838939,2925.356936
65.87242803,-460.055851,-420.9436947,2951.247118
34.07073878,-425.4720062,-438.294905,2975.976172
-21.77345343,-385.3248949,-452.8104975,2999.528846
-23.1373136,-342.4475483,-464.4868114,3021.891673
-39.55237671,-299.2577075,-473.3428926,3043.052977
-35.75240155,-257.6108342,-479.419623,3063.002859
-48.06901573,-218.7155245,-482.7786525,3081.733193
-71.16168452,-183.114778,-483.5011491,3099.237612
35.01549141,-150.7306014,-481.6863817,3115.511492
83.23220096,-120.9639802,-477.4501571,3130.551936
45.56317379,-92.83780103,-470.9231273,3144.357755
-20.27324439,-65.16720375,-462.24899,3156.929438
-42.72625606,-36.74027726,-451.5826032,3168.269137
-44.28054857,-6.492044231,-439.0880355,3178.380628
-63.7765164,26.34380085,-424.9365756,3187.269291
106.9844928,62.11816098,-409.3047228,3194.942069
171.0308714,100.6938726,-392.3721813,3201.407437
27.37258428,141.421931,-374.3198812,3206.675366
-87.6562936,183.1670591,-355.3280465,3210.757281
-58.22065304,224.3789614,-335.5743312,3213.666023
-30.26582237,263.2020617,-315.2320445,3215.415805
-51.77749937,297.6138109,-294.4684808,3216.022169
-58.18845538,325.5798904,-273.4433746,3215.50194
21.28041641,345.2138999,-252.3074922,3213.873176
25.68690624,354.9293452,-231.201377,3211.155125
74.84326126,353.5728227,-210.2542568,3207.368173
72.55027254,340.5290633,-189.5831254,3202.53379
89.96676228,315.7907586,-169.2920035,3196.674483
-109.8509923,279.9886362,-149.4713855,3189.813742
-105.9480166,234.3799059,-130.1978751,3181.975986
-96.74830009,180.7957983,-111.5340089,3173.186511
41.8254943,121.5513416,-93.52826891,3163.471433
41.88496477,59.322676,-76.21527757,3152.857637
127.79442,-3.000966612,-59.61617138,3141.372718
12.29625795,-62.48204366,-43.73914425,3129.04493
-89.65635258,-116.3066245,-28.58015079,3115.903128
-117.5297183,-161.953238,-14.1237581,3101.976714
60.44685086,-197.3483028,-0.344132448,3087.295584
109.364263,-220.9981882,12.79385397,3071.890071
74.23458183,-232.0888859,25.33341216,3055.790892
6.09214431,-230.5457776,37.32453895,3039.029094
-3.83061505,-217.0480398,48.82265094,3021.636004
-32.1555359,-192.9948048,59.88716894,3003.643172
-115.3192079,-160.4231875,70.58007201,2985.082323
-40.2281984,-121.8815501,80.96444074,2965.985308
-26.37235531,-80.26470258,91.10300935,2946.384049
-20.42636583,-38.62087528,101.0567458,2926.310495
-43.18707319,0.057018033,110.8834789,2905.796576
2.947895734,33.04136143,120.6365904,2884.874152
55.98560353,58.065634,130.3637896,2863.574973
97.79258646,73.49079588,140.1059866,2841.930631
75.94269399,78.42850425,149.8962783,2819.972523
51.05901005,72.8101192,159.7590621,2797.731809
27.06704937,57.39429426,169.7092879,2775.239368
-27.30826796,33.7106387,179.7518586,2752.525771
10.00545434,3.94212479,189.8811874,2729.621233
-38.74065999,-29.24585003,200.0809191,2706.555591
-43.17504788,-62.9170305,210.3238173,2683.358261
-64.47015377,-94.09988332,220.5718219,2660.058215
-83.51223437,-120.0279901,230.7762758,2636.683949
-78.21667237,-138.3651004,240.8783187,2613.263454
-66.31810753,-147.3955318,250.8094435,2589.824196
19.22793851,-146.1632354,260.4922102,2566.393087
116.5395073,-134.5470811,269.8411079,2542.996466
127.9417798,-113.2654141,278.7635548,2519.66008
80.86911199,-83.80919962,287.1610257,2496.409062
11.59131027,-48.30952175,294.9302918,2473.26792
7.2959464,-9.35122241,301.9647589,2450.260517
-10.80649557,30.25054461,308.1558878,2427.410063
-88.82439134,67.69061188,313.3946787,2404.739101
-49.01185495,100.4091551,317.5732027,2382.269497
15.88057552,126.3008279,320.5861604,2360.022436
49.37018596,143.8789531,322.3324482,2338.018413
-3.5543614,152.3804195,322.7167141,2316.277228
-31.43155744,151.8026902,321.6508809,2294.817986
-20.00562138,142.8709062,319.0556204,2273.659095
-7.10982585,126.9398069,314.8617561,2252.818263
-16.52550351,105.8414201,309.0115798,2232.312504
-4.712753051,81.69455409,301.4600615,2212.158137
-15.71229799,56.69556374,292.1759379,2192.370796
-47.72939384,32.91130027,281.1426648,2172.965429
-38.57999496,12.09446985,268.3592181,2153.956307
28.59333338,-4.46110139,253.8407328,2135.357035
43.35273972,-16.01226758,237.6189701,2117.180558
72.40636079,-22.39813335,219.7426029,2099.43917
95.62864314,-24.01048516,200.2773144,2082.144528
40.04517438,-21.70854186,179.3057061,2065.307661
20.86316248,-16.68916114,156.9270123,2048.938986
66.41310071,-10.32803913,133.2566209,2033.048318
22.48982397,-4.010111759,108.4254053,2017.644883
-86.10816028,1.03195477,82.57886885,2002.737337
-112.7435493,3.853660226,55.87611115,1988.333778
-162.6050506,3.894664935,28.48862351,1974.441762
-132.7725789,1.025334238,0.598925481,1961.068319
-95.16902368,-4.459999392,-27.6009455,1948.219969
30.72916547,-11.90082548,-55.9110763,1935.902736
100.924583,-20.37131761,-84.12543629,1924.122171
130.1318585,-28.81148466,-112.0337336,1912.88336
100.1748903,-36.17248573,-139.4233511,1902.190947
61.6606601,-41.55846519,-166.0813411,1892.049146
33.12243226,-44.34773498,-191.7964597,1882.461762
37.51755025,-44.27853591,-216.3612179,1873.432204
70.06911713,-41.48868719,-239.5739277,1864.963498
37.93615412,-36.50374025,-261.2407233,1857.058309
-14.38721198,-30.17420918,-281.1775325,1849.718954
-56.6570245,-23.56840709,-299.2119798,1842.947411
-156.6374255,-17.83271977,-315.1851981,1836.745343
-141.5553663,-14.03520714,-328.9535303,1831.114104
-103.0438714,-13.0107807,-340.3901015,1826.054754
-70.07524977,-15.22657983,-349.3862436,1821.568073
42.692672,-20.68448946,-355.8527563,1817.654574
95.95063428,-28.87415285,-359.7209898,1814.314508
94.82053967,-38.78468548,-360.9437371,1811.547883
9.868567738,-48.97710958,-359.4959235,1809.354465
-53.64576981,-57.71293894,-355.3750855,1807.733794
-15.34551516,-63.12803913,-348.6016331,1806.685187
76.90667689,-63.4355356,-339.2188899,1806.207749
114.2002591,-57.13772363,-327.2929095,1806.300374
83.00539098,-43.22507915,-312.9120693,1806.961758
58.82686349,-21.34081542,-296.1864436,1808.190396
54.20436461,8.108006306,-277.2469614,1809.984591
41.58466913,43.90723376,-256.2443567,1812.342454
-20.60249359,84.06850609,-233.3479199,1815.261907
-103.6059659,125.9393446,-208.7440641,1818.740685
-191.9356558,166.3840393,-182.6347174,1822.776334
-173.8924861,202.0218352,-155.2355592,1827.36621
-180.1563201,229.5029552,-126.7741168,1832.507482
-153.1381257,245.7987431,-97.48774068,1838.197123
5.17944857,248.4801172,-67.62148028,1844.431915
73.74862018,235.958824,-37.42587957,1851.208435
198.6229764,207.6686774,-7.154715988,1858.523062
201.3618991,164.1688441,22.93729512,1866.371962
160.8542663,107.1578405,52.59680736,1874.751086
201.8250423,39.39465479,81.5741382,1883.656165
161.6802097,-35.4684377,109.6255286,1893.082699
-14.13232722,-113.1289727,136.5153453,1903.025955
-162.434991,-188.9341618,162.0182023,1913.480951
-103.9801267,-258.2133092,185.9209822,1924.442454
-78.89404783,-316.6156564,208.0247357,1935.904969
-100.0631388,-360.4260299,228.1464408,1947.862728
-173.847667,-386.8326218,246.1206054,1960.309683
-108.1047595,-394.1254324,261.8006963,1973.239496
-37.61594562,-381.8099604,275.0603818,1986.645524
-76.0173425,-350.6280515,285.7945761,2000.520818
-52.27262772,-302.4857525,293.9202762,2014.858104
18.47885081,-240.2958129,299.377183,2029.649779
102.6234533,-167.7494548,302.1281038,2044.887898
206.8942735,-89.03756826,302.1591306,2060.564164
189.2356051,-8.54512395,299.4795975,2076.669921
162.8061008,69.45594039,294.1218161,2093.196143
121.6250915,141.0908903,286.1405961,2110.133422
26.05364111,203.1218364,275.6125566,2127.471966
-1.15274255,253.1259214,262.6352367,2145.201584
-146.608774,289.6010711,247.3260181,2163.311685
-152.3771104,311.9949761,229.820871,2181.791263
-160.9215286,320.6596893,210.2729401,2200.628899
-142.6941414,316.7404072,188.8509846,2219.81275
-46.41034639,302.0121102,165.7376924,2239.330544
9.901178768,278.6813554,141.1278867,2259.169579
37.08423708,249.1724002,115.2266444,2279.316718
31.88737559,215.9168899,88.24734773,2299.758387
31.02506162,181.1646764,60.40969043,2320.480572
39.89332603,146.8301942,31.93765949,2341.46882
29.06966722,114.384576,3.057514151,2362.708243
14.42188623,84.79881849,-26.0042168,2384.183512
0.1555441,58.5382862,-55.02269854,2405.878868
-53.84558367,35.60415698,-83.77669492,2427.778122
1.272249571,15.61348692,-112.0503951,2449.864659
78.51698243,-2.093285831,-139.6351449,2472.121448
161.4201783,-18.33016265,-166.3310655,2494.53105
155.9746751,-33.94175077,-191.9485463,2517.075622
46.12245529,-49.68979119,-216.3095974,2539.736933
-7.057327169,-66.15999537,-239.2490511,2562.496374
-93.08308006,-83.69628369,-260.6156038,2585.334967
-154.594478,-102.3662199,-280.2726899,2608.233388
-153.9147356,-121.9580522,-298.0991848,2631.171973
-78.94416508,-142.0066438,-313.9899311,2654.13074
-89.46031824,-161.8429992,-327.8560916,2677.089409
-70.19181702,-180.6602739,-339.625326,2700.027417
-11.94391584,-197.5882264,-349.2417992,2722.923941
56.04614055,-211.7680389,-356.6660236,2745.757922
6.90670231,-222.4202405,-361.8745457,2768.508084
34.14646315,-228.8999411,-364.8594843,2791.152962
100.5925356,-230.7355308,-365.6279327,2813.670928
107.7301771,-227.6491542,-364.2012373,2836.040214
104.7546161,-219.5593957,-360.6141664,2858.238946
104.2572912,-206.5684739,-354.913984,2880.245167
80.73023312,-188.9376587,-347.1594448,2902.03687
58.31317222,-167.055477,-337.4197273,2923.592032
-23.33181719,-141.4035016,-325.7733204,2944.888639
-72.2236825,-112.5241595,-312.3068835,2965.904725
-116.7601901,-80.99411973,-297.1140936,2986.618403
-124.5278166,-47.40558379,-280.2944993,3007.0079
-67.09283573,-12.35635744,-261.9523962,3027.051589
11.60584467,23.55186216,-242.195739,3046.728032
-20.78974076,59.70883869,-221.1351057,3066.016008
-84.06943514,95.48760894,-198.8827271,3084.894553
-114.2475286,130.236121,-175.5515917,3103.342999
-65.73849858,163.2721298,-151.2546389,3121.341008
-5.37893296,193.8843717,-126.1040471,3138.868608
41.57217919,221.3422078,-100.2106248,3155.906238
58.55374934,244.9147836,-73.68330798,3172.434775
103.8537654,263.8994236,-46.62876933,3188.43558
149.5929676,277.6576379,-19.15113748,3203.890532
134.1938579,285.655906,8.648172908,3218.782063
112.9188085,287.5074686,36.67052399,3233.093199
95.30157594,283.010817,64.82001537,3246.807592
70.03661037,272.1804822,93.00334923,3259.909558
-40.9798459,255.2661242,121.1296086,3272.384113
-99.08372726,232.7567642,149.1099587,3284.217004
-103.9402609,205.3682311,176.8572834,3295.394746
-97.9337983,174.0133764,204.2857693,3305.904653
-108.0115348,139.7562173,231.3104509,3315.734867
-90.2738662,103.7527396,257.8467327,3324.874394
-59.09550826,67.18247566,283.8099027,3333.31313
-112.8225704,31.17602831,309.1146534,3341.041889
-136.8213931,-3.255661907,333.6746252,3348.05243
-88.9250844,-35.28438808,357.4019898,3354.337483
45.42671249,-64.3145703,380.2070861,3359.890772
25.62019632,-90.0153591,401.9981258,3364.707037
145.0986379,-112.3316733,422.6809796,3368.782056
234.0208373,-131.4725569,442.159059,3372.112661
284.7670282,-147.8770873,460.3333023,3374.696757
254.334336,-162.1599482,477.1022761,3376.533336
132.4156471,-175.0405365,492.3623978,3377.622492
16.16724029,-187.2609545,506.0082869,3377.965427
-103.868393,-199.4993208,517.9332464,3377.564467
-209.9475163,-212.2854236,528.0298765,3376.423063
-262.1508409,-225.9257778,536.1908202,3374.545798
-181.9533948,-240.4446302,542.3096351,3371.93839
-78.02306287,-255.5464143,546.2817877,3368.60769
43.49622014,-270.6036619,548.0057609,3364.561681
25.86881146,-284.6725511,547.3842639,3359.809476
-59.81060525,-296.5362341,544.3255328,3354.361307
-72.54921681,-304.7740066,538.7447058,3348.228518
-69.89640969,-307.8524006,530.5652565,3341.423554
-70.75785762,-304.2325567,519.7204683,3333.959946
47.76965956,-292.4868821,506.154927,3325.852295
149.7148652,-271.4171328,489.8260128,3317.116255
159.7418562,-240.1657315,470.705368,3307.768507
148.8453112,-198.3123718,448.780318,3297.826743
124.2238998,-145.9487538,424.0552215,3287.309632
61.6760538,-83.7255823,396.5527269,3276.236802
91.38394893,-12.86765849,366.3149121,3264.628797
-4.69645806,64.84511696,333.404283,3252.507058
-87.59935074,147.130862,297.9046118,3239.893877
-86.99478331,231.2908249,259.921592,3226.812366
-87.58203984,314.3223281,219.5832934,3213.286418
-121.0846696,393.0536085,177.0403982,3199.340663
-30.43984904,464.2932179,132.4662047,3185.000426
100.3762235,524.9857055,86.05638609,3170.291685
49.07561457,572.3648727,38.02849392,3155.241019
-86.04276333,604.0959989,-11.37879909,3139.875563
-191.2952975,618.3990597,-61.9067215,3124.222959
-178.6996657,614.1460569,-113.2776907,3108.311299
-136.9692937,590.9270786,-165.1968624,3092.169078
-58.12269711,549.0815009,-217.3539358,3075.825132
88.09388891,489.6927243,-269.4252037,3059.308591
171.3801437,414.5468792,-321.0758356,3042.648813
192.9591289,326.0579142,-371.9623752,3025.875332
253.8043537,227.1632829,-421.7354333,3009.017797
179.1206793,121.1959646,-470.0425533,2992.105909
65.0521418,11.73971389,-516.5312218,2975.169366
2.399029778,-97.52482823,-560.8519977,2958.237796
-34.29373308,-202.9752392,-602.6617267,2941.340699
-28.20469359,-301.1958791,-641.6268096,2924.507382
-94.91766138,-389.1127494,-677.4264896,2907.7669
-68.91341704,-464.1084523,-709.7561214,2891.147991
-45.48628477,-524.1123404,-738.3303869,2874.679012
-98.93901307,-567.6624501,-762.8864191,2858.387882
-102.0377727,-593.9374466,-783.1867967,2842.302016
-85.20741745,-602.7584723,-799.022374,2826.448264
-68.49555565,-594.5623866,-810.2149083,2810.852851
-79.35254212,-570.3493222,-816.6194518,2795.541316
-115.3232911,-531.6086902,-818.126474,2780.538455
-56.16589818,-480.2286763,-814.663686,2765.86826
5.898523772,-418.3948511,-806.1975362,2751.553863
77.66061875,-348.4837434,-792.734356,2737.617481
145.5278811,-272.9571075,-774.3211315,2724.080358
140.1553345,-194.2621669,-751.0458855,2710.962718
122.0863422,-114.7423952,-723.0376559,2698.283709
221.8171447,-36.56243837,-690.4660614,2686.061355
222.2476228,38.35031831,-653.5404505,2674.31251
272.5995988,108.3462262,-612.5086331,2663.052808
0.31280903,172.0757653,-567.6552007,2652.296626
-106.2124372,228.4948425,-519.2994441,2642.057039
-201.30786,276.8549639,-467.7928834,2632.345779
-233.7278047,316.6810284,-413.5164297,2623.173206
-213.1710991,347.7400346,-356.8772021,2614.548267
-175.297716,370.0042753,-298.3050271,2606.478468
-218.0937978,383.6126053,-238.2486548,2598.969847
-184.498347,388.8331248,-177.171726,2592.026948
-100.9044106,386.0301437,-115.5485295,2585.652796
26.95308172,375.6376308,-53.85959394,2579.848881
127.8114633,358.1405542,7.41284252,2574.61514
197.0659684,334.0646514,67.78943736,2569.949943
257.3572429,303.9742986,126.7983741,2565.850084
186.2019228,268.4773318,183.9799687,2562.310777
173.4881652,228.2349875,238.8912025,2559.325645
107.7985342,183.9746085,291.1101297,2556.886728
76.76295329,136.5024544,340.2401118,2554.984481
-35.49549474,86.71388221,385.91383,2553.607783
-107.6293031,35.59832837,427.7970295,2552.743945
-19.42759484,-15.76308351,465.5919513,2552.378727
-26.15787115,-66.20888984,499.0404115,2552.496349
-84.56758513,-114.5184222,527.9264896,2553.079518
-76.04552391,-159.4427134,552.0787938,2554.109444
-105.2738724,-199.7442724,571.372272,2555.565873
-95.75268954,-234.2439731,585.7295472,2557.427115
-80.76928636,-261.8725473,595.1217547,2559.670079
-99.29559648,-281.723579,599.5688705,2562.270305
-91.71701592,-293.1045145,599.1395204,2565.20201
-64.93633307,-295.5820637,593.9502691,2568.438128
-2.62624511,-289.0185019,584.1643915,2571.950356
-32.40356805,-273.5957729,569.9901369,2575.709204
116.6023871,-249.8249358,551.6784999,2579.684049
258.6256411,-218.5393473,529.5205203,2583.843186
177.9829419,-180.870969,503.8441381,2588.153889
179.1771692,-138.210274,475.0106348,2592.58247
121.7162827,-92.15132373,443.4106982,2597.094343
11.92036493,-44.42460572,409.4601529,2601.654088
23.38018945,3.17889043,373.5954003,2606.22552
7.93140716,48.88821656,336.268618,2610.771758
-75.16114839,91.03307754,297.9427717,2615.255299
-65.9944344,128.1198527,259.0864929,2619.638089
-139.1190537,158.8985743,220.1688794,2623.8816
-163.2481053,182.4169185,181.6542779,2627.946909
-180.3599298,198.0580504,143.9971049,2631.794775
-154.452653,205.5601684,107.6367662,2635.385718
-96.41959693,205.0167585,72.99273196,2638.680106
-98.81585813,196.8578031,40.45982371,2641.638231
-45.49758093,181.8134182,10.40376712,2644.220396
91.4834254,160.8625157,-16.8429375,2646.386996
251.2461318,135.1700382,-40.98477916,2648.098609
355.1835087,106.0170087,-61.7665906,2649.316073
256.8178356,74.72804099,-78.97645325,2650.000577
88.35335284,42.60102375,-92.44811812,2650.113742
-43.64822625,10.84343076,-102.0629134,2649.617709
-108.3532377,-19.48087069,-107.7511147,2648.475223
-79.43566529,-47.49128975,-109.4927616,2646.649717
-82.4027889,-72.51469637,-107.3179073,2644.105393
-53.56766464,-94.09334438,-101.3062988,2640.807308
-143.5679807,-111.976986,-91.58648777,2636.721454
-111.3696517,-126.100807,-78.33438084,2631.81484
-59.73247272,-136.5518473,-61.77124464,2626.055565
76.50567157,-143.5273883,-42.16118577,2619.412903
45.51008294,-147.289322,-19.80813359,2611.857373
11.56027681,-148.1187338,4.947641604,2603.360815
112.7149047,-146.2748034,31.73343621,2593.896462
39.60427211,-141.961683,60.14840364,2583.439007
-63.25658475,-135.3062652,89.76817909,2571.964671
-3.85227263,-126.3487811,120.1497869,2559.451267
18.4819975,-115.0470351,150.8367754,2545.878262
-39.6274739,-101.2938833,181.3645204,2531.226837
-48.57919026,-84.94638647,211.2656381,2515.479939
21.58623367,-65.86401565,240.0754457,2498.622336
18.03435994,-43.95243503,267.3374066,2480.640668
0.606820292,-19.20880938,292.6084992,2461.52349
-58.63143722,8.235676416,315.4644474,2441.261313
18.35828592,38.08031207,335.5047527,2419.846649
71.26831885,69.83017009,352.3574712,2397.27404
143.3609422,102.7852877,365.6836795,2373.540091
25.54913902,136.0457839,375.1815787,2348.643498
-31.8190536,168.5337899,380.59019,2322.585074
14.0578514,199.0317897,381.6925985,2295.36776
64.03895641,226.2356841,378.3187081,2266.996651
-10.49618341,248.8197085,370.3474763,2237.478999
-63.79215137,265.5093285,357.7086023,2206.824221
-119.865059,275.1575048,340.3836497,2175.043905
-219.6976929,276.8192978,318.4065907,2142.151804
-174.2773198,269.8197204,291.8637645,2108.163835
-75.01135939,253.8100463,260.8932519,2073.098061
94.54322014,228.8084249,225.6836718,2036.974683
103.9399742,195.2215944,186.472414,1999.816017
273.5145326,153.8456667,143.5433286,1961.646472
128.5883014,105.8452808,97.22389701,1922.492521
151.5735945,52.71181744,47.8819192,1882.382669
-79.30188058,-3.79728989,-4.078247507,1841.347418
-55.09448396,-61.734887,-58.21985376,1799.419225
-31.46236007,-119.0518154,-114.0782809,1756.632456
-34.34644093,-173.6910312,-171.1658694,1713.023342
-30.46016297,-223.6827557,-228.9769993,1668.629918
-27.53336385,-267.2352477,-286.9933632,1623.491975
-62.70551524,-302.8161025,-344.6893752,1577.650993
-34.96281192,-329.2196159,-401.5376519,1531.15008
-3.132726528,-345.6166681,-457.0145072,1484.033902
5.19148182,-351.584699,-510.6053959,1436.348613
-37.06493411,-347.1165959,-561.8102498,1388.14178
-15.25505074,-332.6086093,-610.148643,1339.462303
23.64304615,-308.82865,-655.1647327,1290.360337
14.47216409,-276.8674474,-696.4319201,1240.887203
2.657835049,-238.0759627,-733.5571806,1191.095308
10.37009521,-193.9931255,-766.185018,1141.038048
26.22962137,-146.2683427,-794.0009991,1090.76972
46.58272246,-96.58331667,-816.7348332,1040.345427
32.74948296,-46.57749976,-834.162964,989.8209807
31.87889104,2.218955356,-846.1106488,939.2528024
15.51410077,48.44157995,-852.4535051,888.6978244
-11.2998652,90.93498884,-853.1185102,838.2133865
-22.32460531,128.7819202,-848.0844484,787.8571336
-19.84261765,161.3175113,-837.381804,737.6869104
-24.12788747,188.1293359,-821.0921052,687.7606568
-26.28412583,209.0445568,-799.346732,638.136301
-20.02267389,224.1062259,-772.3252048,588.8716529
-15.16257439,233.5412568,-740.2529792,540.0242968
0.754406183,237.7228827,-703.3987735,491.6514846
-2.929052638,237.1304904,-662.0714656,443.8100278
1.120803552,232.3096029,-616.6165977,396.5561913
-1.507544683,223.8344894,-567.4125311,349.9455863
3.227781623,212.2754511,-514.8662981,304.0330653
14.05428259,198.1723029,-459.4092021,258.8726166
9.76996495,182.0149901,-401.4922162,214.5172612
9.490591648,164.2316935,-341.5812354,171.0189502
9.939552568,145.1842196,-280.1522367,128.4284645
8.021099864,125.1699887,-217.686404,86.79531545
8.568083093,104.4295403,-154.6652716,46.16764818
5.135598963,83.15819555,-91.56594135,6.592146831
1.032130251,61.52035456,-28.85642704,-31.88605777
2.149789837,39.66486366,33.00882442,-69.22347792
0.885217358,17.73995299,93.5931856,-105.3783559
-3.777487091,-4.093595457,152.4818308,-140.3107483
-6.500646666,-25.65215374,209.2854066,-173.9826062
-10.27285681,-46.72264332,263.6433538,-206.3578536
-10.76427328,-67.06011377,315.226848,-237.4024609
-10.26715035,-86.38966667,363.7413324,-267.0845153
-8.701769796,-104.4125618,408.9286194,-295.3742878
-4.648205781,-120.8160442,450.5685451,-322.2442952
-0.994636244,-135.2861694,488.4801651,-347.6693594
-0.313125526,-147.5226989,522.5224854,-371.626661
1.976042922,-157.2549838,552.5947305,-394.0957896
2.620318272,-164.2576796,578.6361507,-415.0587894
2.92993818,-168.3651221,600.6253834,-434.5001995
5.520967642,-169.4832587,618.5793817,-452.4070906
5.395332116,-167.5981685,632.5519326,-468.7690962
13.16705769,-162.7804094,642.6317908,-483.5784391
15.2641935,-155.1846978,648.9404573,-496.8299529
4.416202226,-145.0447398,651.6296366,-508.521099
0.466946632,-132.6633802,650.8784109,-518.6519774
-1.266248952,-118.3985869,646.8901697,-527.2253338
-2.996647714,-102.6461294,639.8893378,-534.2465607
-4.544153608,-85.82009934,630.1179461,-539.7236932
-5.832041442,-68.33264839,617.8320903,-543.6674004
-6.502911693,-50.57443968,603.2983225,-546.0909712
-6.792409462,-32.89731992,586.7900237,-547.0102944
-6.539366387,-15.60059884,568.5838,-546.4438348
-5.621273288,1.077927695,548.9559489,-544.4126033
-4.204358582,16.96544333,528.1790375,-540.9401223
-2.418009881,31.95176242,506.5186331,-536.0523857
-0.433797498,45.98138778,484.2302241,-529.7778144
1.55010628,59.04073405,461.5563665,-522.1472068
3.327821381,71.14177609,438.7240867,-513.1936841
4.706271143,82.30379143,415.942569,-502.9526315
5.555348654,92.53513521,393.4011501,-491.461634
5.69569035,101.8170765,371.2676413,-478.7604082
5.112126049,110.0916123,349.6869916,-464.89073
3.951199177,117.2548553,328.7803025,-449.896357
4.161665281,123.157083,308.6441997,-433.8229479
2.517541413,127.6098737,289.3505619,-416.717977
9.554033941,130.4000076,270.946604,-398.6306456
3.137443308,131.3090421,253.4553035,-379.6117889
-3.539151306,130.1367712,236.8761607,-359.7137806
-8.852068376,126.7262283,221.1862727,-338.9904326
-9.682366541,120.9875576,206.341702,-317.4968931
-9.907595275,112.9180203,192.2791157,-295.2895407
-8.827431633,102.6156421,178.9176657,-272.4258761
-7.411210204,90.28453883,166.1610831,-248.9644117
-4.456135681,76.23074284,153.8999506,-224.9645577
-2.375932113,60.84831794,142.0141218,-200.4865076
0.619268075,44.59660294,130.3752493,-175.5911203
3.519972763,27.97044236,118.8493869,-150.339802
6.028622676,11.46613579,107.2996267,-124.7943852
7.881820362,-4.453549698,95.58873693,-99.01700759
8.879919008,-19.39169093,83.58176167,-73.06998975
8.910522135,-33.04335918,71.14854856,-47.01571152
7.962978397,-45.21266019,58.16617043,-20.91648863
6.131856143,-55.81861622,44.52120875,5.165551334
3.608565878,-64.88902825,30.11186954,31.16859283
0.661641033,-72.54280183,14.84990473,57.03125607
-2.392460573,-78.96257471,-1.337684892,82.69272017
-5.224972391,-84.36068737,-18.50718589,108.0928457
-7.532893637,-88.94243766,-36.6969646,133.1722959
-9.075097038,-92.871031,-55.92652937,157.8726574
-9.702085864,-96.23860051,-76.19587222,182.1365586
-9.375589829,-99.04710119,-97.48509585,205.9077869
-8.175253858,-101.2018222,-119.7543278,229.1314038
-6.291125693,-102.5188125,-142.9439198,251.753858
-3.912329772,-102.7458392,-166.9749268,273.7230958
2.885968913,-101.5947822,-191.7498559,294.9886692
5.443667851,-98.7818362,-217.1536723,315.5018406
9.100091535,-94.07073076,-243.0550462,335.2156854
12.06619306,-87.31356161,-269.3078217,354.0851903
13.78919874,-78.48386236,-295.7526848,372.0673484
13.21501225,-67.69725657,-322.219007,389.1212513
12.8950316,-55.21636996,-348.5268379,405.2081763
7.65585913,-41.43851056,-374.4890187,420.2916702
-3.907506302,-26.86673549,-399.9133868,434.3376286
-9.782267765,-12.06706129,-424.6050419,447.3143709
-10.32759997,2.38353225,-448.3686432,459.1927109
-8.667579467,15.95226348,-471.010706,469.946022
-13.77058097,28.20215108,-492.3418683,479.5502982
-14.28859506,38.83348285,-512.1790981,487.9842103
-12.15092921,47.70958498,-530.3478118,495.229156
-6.848531436,54.86310434,-546.6838785,501.2693056
