sub1,sub2,sub3,sub4,sub5
-143.6075323,62.99075192,562.8019545,507.4769434,4565.727882
22.68768356,-0.978634795,543.3663951,507.1807859,4561.07377
150.4701336,-95.27410522,508.3014228,506.5779533,4556.334596
140.142529,-147.9422305,458.9844015,505.6532597,4551.51204
80.703592,-94.65768808,397.5144559,504.3918399,4546.6078
231.7994974,28.59908201,326.628665,502.7791703,4541.623585
387.0539979,103.384462,249.5593315,500.8010905,4536.561118
312.7140678,54.15862642,169.8413484,498.4438235,4531.422134
268.1673822,-61.54407029,91.08431163,495.6939961,4526.20838
388.6526741,-112.7112687,16.7283191,492.5386584,4520.921617
430.768235,-43.85200539,-50.19514779,488.9653033,4515.563615
411.7754682,60.20202419,-107.2755332,484.9618852,4510.136156
427.960173,73.94080693,-152.8888494,480.5168382,4504.641031
294.5939456,-20.25237675,-186.3007072,475.6190939,4499.080045
461.3509341,-111.797679,-207.6963605,470.2580983,4493.455007
436.6271045,-94.28459542,-218.1340779,464.4238287,4487.76774
306.8029322,10.0554635,-219.4252786,458.1068096,4482.020073
261.1943661,84.19538328,-213.9517219,451.2981278,4476.213845
336.1166064,63.49897836,-204.4359323,443.9894474,4470.3509
288.2082631,11.28101206,-193.6853915,436.1730236,4464.433093
183.6652497,28.37416066,-184.3334091,427.8417164,4458.462282
96.27033583,112.2301025,-178.5997768,418.9890028,4452.440336
86.13058774,147.6236152,-178.0923172,409.6089892,4446.369125
166.0890348,48.09049142,-183.6664773,399.6964227,4440.250528
-122.4848763,-124.2536481,-195.3546052,389.246701,4434.086429
-84.51122905,-213.2833257,-212.3700417,378.2558829,4427.878714
-115.1038,-140.4818687,-233.1843028,366.7206969,4421.629275
-212.6045341,7.545072912,-255.6690958,354.6385494,4415.340007
-240.9742441,78.27320172,-277.2893007,342.0075325,4409.012811
-364.5223992,21.56527083,-295.3288871,328.82643,4402.649586
-418.556722,-66.34088721,-307.1293506,315.0947239,4396.252236
-394.3721515,-63.37328854,-310.3198262,300.8125991,4389.822667
-492.9719301,42.22771406,-303.0195181,285.9809476,4383.362787
-601.3510961,150.3414902,-283.9962677,270.601372,4376.874502
-622.2068187,163.2505008,-252.769591,254.6761879,4370.359721
-557.3856135,75.27869005,-209.6518553,238.2084259,4363.820353
-748.1995544,-45.05367006,-155.7269128,221.2018319,4357.258305
-706.7236773,-128.7517831,-92.77089284,203.6608678,4350.675485
-733.0258465,-146.9241474,-23.12451521,185.5907102,4344.073799
-770.7272314,-103.3653618,50.47019448,166.9972491,4337.45515
-755.1171559,-21.35513315,125.0537647,147.8870851,4330.821439
-819.2399015,59.87976025,197.6380482,128.2675263,4324.174567
-763.6184989,101.080447,265.38504,108.1465837,4317.516428
-785.198043,91.33321565,325.7629449,87.5329667,4310.848916
-771.5684208,54.10869613,376.66973,66.43607705,4304.173918
-749.2945488,18.90719783,416.5180314,44.86600203,4297.493318
-723.2266291,-5.394986895,444.2791146,22.83350706,4290.808994
-693.801785,-24.78830408,459.4872401,0.350027394,4284.122822
-655.5036393,-40.34959795,462.2089114,-22.57234105,4277.436667
-609.4347577,-46.49062237,452.9838398,-45.92085157,4270.752392
-560.5389284,-42.96669817,432.745893,-69.68211742,4264.071851
-506.6894648,-36.04806887,402.7327647,-93.84212328,4257.396892
-446.6395099,-28.48628303,364.3926747,-118.3862375,4250.729356
-379.4043484,-17.48273324,319.2952333,-143.2992252,4244.071074
-311.7634567,-2.64705981,269.0519086,-168.5652618,4237.42387
-240.1835553,11.79238,215.2495638,-194.1679477,4230.789559
-162.8949522,23.36677895,159.3985488,-220.0903233,4224.169948
-83.82931094,33.35229394,102.8950703,-246.3148851,4217.566832
-2.945348261,41.61075352,46.99619935,-272.8236018,4210.981997
78.66119389,45.51448954,-7.194971159,-299.5979322,4204.41722
166.5325186,44.84886435,-58.73680539,-326.6188423,4197.874265
251.731241,41.57251013,-106.851812,-353.8668243,4191.354885
334.6207189,33.55686274,-150.9264895,-381.3219154,4184.860823
416.9617059,15.90760233,-190.5093995,-408.9637176,4178.393809
513.6911915,-8.607753824,-225.3075793,-436.7714177,4171.955559
596.2355425,-29.08896681,-255.1805464,-464.7238085,4165.547779
669.922736,-43.43504289,-280.1305437,-492.7993095,4159.17216
749.8671245,-67.42407326,-300.2874418,-520.975989,4152.830379
843.8884342,-112.2840357,-315.8869134,-549.2315864,4146.524101
917.0961322,-153.2464621,-327.2411105,-577.5435344,4140.254975
984.0595892,-137.9431934,-334.7020478,-605.8889828,4134.024635
1057.422816,-40.68359696,-338.6190981,-634.2448215,4127.834701
1109.252244,96.18194845,-339.2932653,-662.5877042,4121.686777
