IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,Res
-0.945607545,-3.122002944,-0.605146843,-0.114150519,0.143854933,-0.318154601,0.202381194,0.00220486,0.022690786,0.008091907,4.50583877
-0.926028861,-3.126275206,-0.602755781,-0.117561879,0.235236308,-0.456481946,0.215677656,-0.063921832,-0.007054408,-0.024030102,4.503196052
-0.906385566,-3.130043587,-0.599892623,-0.120879827,0.334077401,-0.599995471,0.217827767,-0.078413131,-0.011211512,0.024391446,4.500525103
-0.886680147,-3.133392307,-0.596755812,-0.124208279,0.440689244,-0.747686313,0.208041272,-0.033692979,0.005833551,-0.009986925,4.497838696
-0.866879648,-3.135197954,-0.590753752,-0.126239787,0.551893428,-0.912075457,0.192890405,0.021613723,-0.001899372,0.001683043,4.494965371
-0.846993176,-3.135761583,-0.582594472,-0.127321821,0.668808747,-1.090145334,0.169466601,0.108035165,-0.027096702,0.001652768,4.491949806
-0.827058004,-3.137375776,-0.576577152,-0.131246645,0.762312412,-1.201061501,0.144218553,0.139940277,-0.031613623,-0.00081819,4.489279647
-0.807074024,-3.140136707,-0.572829699,-0.138240509,0.829166873,-1.238251206,0.117959891,0.106920596,-0.020462667,0.00596443,4.486983021
-0.787030034,-3.143174072,-0.569823134,-0.146762914,0.883871606,-1.237625603,0.085135411,0.066993796,-0.001885499,-0.004560811,4.484861255
-0.766935702,-3.147110599,-0.56871253,-0.15786494,0.917948245,-1.176300522,0.047313929,-0.002899943,0.031455769,-0.029942603,4.483048896
-0.74676133,-3.150344247,-0.566377586,-0.169041363,0.94741412,-1.103879332,0.001751415,-0.057728484,-0.01226406,0.006008911,4.481221957
-0.726506224,-3.152825376,-0.562732548,-0.180211717,0.973004015,-1.022195371,-0.052461947,-0.090199553,-0.140855955,0.095615331,4.479369345
-0.706193698,-3.155908554,-0.560362017,-0.19357131,0.978995691,-0.88578666,-0.112882852,-0.141451734,0.040842334,-0.111454458,4.477773257
-0.685817861,-3.159283795,-0.558660274,-0.208645259,0.968296535,-0.703892092,-0.180476885,-0.199979095,0.543609546,0.018477534,4.476371646
-0.665363227,-3.161690976,-0.555436,-0.223174413,0.962970239,-0.529968324,-0.232688874,-0.172709137,0.37880635,0.024380841,4.47487352
-0.644831354,-3.163201585,-0.55083982,-0.237267993,0.962566042,-0.362108521,-0.267103815,-0.054713169,-0.438605157,0.082813122,4.47329225
-0.624225914,-3.164232086,-0.545552221,-0.25173369,0.958016023,-0.179820184,-0.295191895,0.119211622,-0.612414922,-0.025787391,4.471730657
-0.603543553,-3.1644981,-0.539086108,-0.266060863,0.954457524,0.004661372,-0.310468781,0.374952529,-0.277719017,-0.372817407,4.470122404
-0.582800015,-3.165130157,-0.533475495,-0.282219291,0.93427728,0.236129302,-0.325827003,0.40253603,0.009344156,0.308445132,4.468720063
-0.561996112,-3.166202637,-0.528849906,-0.300352263,0.896025903,0.518056715,-0.342004379,0.175278383,0.479061059,0.383441959,4.467541278
-0.541121469,-3.166934727,-0.523826973,-0.319090713,0.852435752,0.818790788,-0.346741059,-0.13638787,0.444847485,-0.458380512,4.466409299
-0.520179748,-3.167592776,-0.518886893,-0.338904941,0.799282404,1.149066478,-0.342517028,-0.615968209,-0.194969928,-0.184713209,4.465383851
-0.499132575,-3.166210703,-0.510134063,-0.356793395,0.754571931,1.38025387,-0.319919089,-0.733926815,-0.307244296,0.304458866,4.464076268
-0.477975212,-3.162522263,-0.497059253,-0.372337594,0.72125615,1.49650909,-0.275984909,-0.436764707,-0.015482118,0.137929018,4.462431798
-0.456728465,-3.157654351,-0.481860878,-0.387311229,0.687619391,1.566398141,-0.216358318,-0.048252503,0.09043399,-0.246964457,4.46067868
-0.435381169,-3.151031417,-0.46340325,-0.400837187,0.65899988,1.552325173,-0.137402189,0.57361405,0.192784211,0.031629082,4.458702815
-0.413953048,-3.14361459,-0.443628134,-0.414355583,0.627671194,1.521509213,-0.040820881,0.802969286,0.116836471,0.050696321,4.45668975
-0.392445387,-3.135478656,-0.422681425,-0.427993091,0.592729387,1.477947151,0.073836389,0.567948702,-0.222716531,-0.055801605,4.454655067
-0.370838274,-3.125626643,-0.398574205,-0.440247402,0.562778787,1.35402248,0.211274208,0.287526002,-0.223246765,0.020528046,4.452403766
-0.349135417,-3.11424193,-0.371677841,-0.451400073,0.536265978,1.162196242,0.371922757,-0.205330387,0.087953022,0.143476147,4.449971502
-0.327367763,-3.103023218,-0.345290855,-0.464136928,0.495037885,1.0073889,0.48324116,-0.41941762,0.132164556,-0.076300331,4.447704214
-0.305535084,-3.091973498,-0.31941292,-0.47847908,0.438713979,0.888708524,0.539349504,-0.28512408,-0.000491548,-0.251359614,4.445603817
-0.283624583,-3.080381874,-0.29267373,-0.493304925,0.375047082,0.762575786,0.575388738,-0.177081536,-0.012049544,0.322579779,4.443524807
-0.261643671,-3.068662199,-0.265875144,-0.509278014,0.299450506,0.654024404,0.571277456,0.036064987,0.015837185,-0.202747566,4.441552055
-0.239568562,-3.055543855,-0.236534588,-0.524423107,0.224736224,0.482084092,0.57107908,0.119802676,0.023619413,0.065318905,4.439429721
-0.217397431,-3.040932652,-0.204469146,-0.538601433,0.151766042,0.24042272,0.57747087,0.022938576,0.046393136,0.165270202,4.437139115
-0.195148005,-3.025795078,-0.171560954,-0.55333923,0.070339576,-0.010857493,0.550797089,-0.034744349,-0.042839324,-0.171728746,4.434876514
-0.172814732,-3.009839226,-0.137239361,-0.568190453,-0.016715814,-0.290761235,0.499949262,-0.119614259,-0.257607265,-0.079750461,4.432583543
-0.150468127,-2.995113347,-0.106687448,-0.582301984,-0.088562269,-0.490287802,0.441240743,-0.141572233,-0.162105487,0.135340594,4.43051736
-0.128117175,-2.981928784,-0.080633225,-0.595753702,-0.144266344,-0.592475043,0.370412203,-0.06985022,0.246769555,0.007117353,4.428725382
-0.105724734,-2.96911346,-0.056233565,-0.60862416,-0.191615225,-0.662682752,0.284908836,-0.000937381,0.287493542,-0.054516024,4.427044924
-0.083311645,-2.957285889,-0.035039852,-0.620706982,-0.224898101,-0.668238293,0.187027184,0.095023562,0.013409832,0.018464392,4.425555792
-0.060841437,-2.945494,-0.014513998,-0.632850992,-0.258565071,-0.658559701,0.056141124,0.1481005,-0.085572618,0.007999976,4.424156218
-0.038312228,-2.933677832,0.005485116,-0.645051586,-0.292989644,-0.637667915,-0.109475781,0.142451214,-0.119788542,-0.033810555,4.422837753
-0.015761291,-2.922881191,0.022265538,-0.65670268,-0.315825622,-0.551220662,-0.298719083,0.137005547,-0.103767033,0.033881503,4.421724973
0.00681789,-2.912938491,0.036271835,-0.667968066,-0.329809174,-0.408288135,-0.51711527,0.110534913,0.038057477,-0.006363963,4.420800984
0.029482811,-2.902011768,0.051937809,-0.678893656,-0.346207738,-0.310852677,-0.678053249,0.078665381,0.070137404,-0.004011441,4.419807122
0.052232731,-2.890107673,0.069224153,-0.689407231,-0.364292782,-0.259513674,-0.772731952,0.046712956,0.002170781,-0.003029022,4.418741712
0.075043323,-2.878031832,0.086213784,-0.699588119,-0.380253856,-0.210067272,-0.84669801,-0.011515939,0.031387309,0.00578831,4.417722302
0.097928101,-2.865347364,0.103952129,-0.709423719,-0.396572273,-0.187352643,-0.87555948,-0.09227528,0.12096871,0.006995175,4.416686644
0.120842245,-2.853443347,0.119031887,-0.718699519,-0.402973969,-0.116250095,-0.907821874,-0.138821095,0.09535755,-0.003045361,4.415823579
0.143781985,-2.842440067,0.131158581,-0.727405201,-0.398713351,0.009187971,-0.946948113,-0.150285092,-0.02869976,-0.01478692,4.415149967
0.166780124,-2.831304518,0.142840214,-0.735624304,-0.39075044,0.131624747,-0.947206747,-0.151602788,-0.197656531,-0.011622517,4.41452276
0.189825926,-2.820368839,0.153258528,-0.743298743,-0.376606252,0.268496738,-0.918360771,-0.128743254,-0.44742893,0.009238599,4.413986999
0.212960936,-2.808581467,0.165264407,-0.751562506,-0.37392461,0.351590955,-0.856090925,-0.086699772,-0.248988546,-0.097404931,4.413436461
0.236192343,-2.795739125,0.179375154,-0.760522166,-0.3850274,0.368007864,-0.752841634,-0.024944348,0.447436916,0.385215881,4.412846515
0.259492391,-2.782589443,0.193622441,-0.769591269,-0.39967937,0.36257149,-0.615989173,0.071515322,0.560559728,-0.36221335,4.412301234
0.282873493,-2.768813506,0.208861403,-0.779085912,-0.422990453,0.314190886,-0.441220128,0.203767183,0.154332993,-0.063683433,4.411767474
0.306318566,-2.75480055,0.223969256,-0.788358822,-0.446220975,0.249144685,-0.217983475,0.219567465,-0.064422699,0.141510286,4.411276263
0.32982547,-2.740609288,0.238789361,-0.797363921,-0.468619121,0.170099237,0.055543675,0.108099143,-0.287744948,0.201146032,4.41083436
0.353413787,-2.725761171,0.254641788,-0.806701711,-0.49909267,0.044608252,0.379723844,-0.056034797,-0.330033088,-0.215160913,4.41039668
0.377080088,-2.710335027,0.271297207,-0.81624055,-0.53591125,-0.122740149,0.758794462,-0.314014842,-0.080336903,-0.107562657,4.409969622
0.400780975,-2.695517992,0.285656941,-0.825137118,-0.563691304,-0.260366404,1.032151644,-0.397569958,0.070984905,0.21301836,4.409689949
0.424515424,-2.681345573,0.29763463,-0.833395992,-0.582328636,-0.367272135,1.185866564,-0.282127079,0.19030164,-0.131411886,4.409563042
0.448302159,-2.667296561,0.308573204,-0.841336955,-0.598150868,-0.475739946,1.300228503,-0.131574767,0.154952033,0.022515991,4.409527208
0.472130181,-2.653674454,0.31768118,-0.848752727,-0.607351579,-0.568217351,1.330665407,0.124651393,-0.114320823,0.047570919,4.409617854
0.496029839,-2.639666857,0.327096446,-0.856294693,-0.621302484,-0.695905805,1.372468998,0.296576682,-0.16088965,-0.13785695,4.409744475
0.520003194,-2.625218556,0.336960684,-0.864001668,-0.640774756,-0.863081735,1.4319262,0.360012968,-0.014338321,0.408611115,4.409900876
0.544025959,-2.610988751,0.345544656,-0.871378621,-0.656982338,-1.030147248,1.422349282,0.465789299,0.116673204,-0.295047516,4.410162073
0.568104824,-2.596799699,0.35331495,-0.878570067,-0.672478041,-1.209032107,1.363102432,0.565548776,0.318340224,-0.312039769,4.410508476
0.592299915,-2.580641388,0.365025255,-0.885421019,-0.672951904,-1.317889006,1.239224563,0.503796283,0.19077664,0.415136373,4.410644287
0.616614513,-2.562388072,0.380952043,-0.891860757,-0.655955848,-1.344177404,1.036172624,0.278177344,-0.317957503,-0.000125601,4.410548661
0.641025117,-2.542858816,0.399189092,-0.89806424,-0.62999945,-1.334993889,0.772020916,-0.077105995,-0.402763627,-0.146796002,4.410346893
0.665548366,-2.521493751,0.421053864,-0.903972281,-0.590662508,-1.26560523,0.43702612,-0.605753515,-0.118692015,0.0425949,4.40995605
0.690143826,-2.499608979,0.443388993,-0.909552472,-0.544029986,-1.174087639,0.015304781,-0.831942493,0.033630998,0.007188334,4.409564636
0.714810378,-2.477244812,0.466098452,-0.914813587,-0.49048356,-1.062898993,-0.495929829,-0.722125795,0.194908669,-0.011499894,4.409178971
0.739583206,-2.45323928,0.491944114,-0.91971464,-0.422876785,-0.890312249,-1.100542348,-0.544165353,0.286398925,0.004294324,4.408630087
0.764454707,-2.427839493,0.520329712,-0.924244594,-0.342196686,-0.662985803,-1.805427175,-0.174929449,0.237168562,0.017716916,4.407953303
0.789390546,-2.402249185,0.548462808,-0.928684794,-0.261899583,-0.455633879,-2.194856834,0.063671257,0.073547694,-0.02908177,4.40733374
0.814392678,-2.37640884,0.576486839,-0.933046801,-0.181944787,-0.268143228,-2.23118511,0.135072936,-0.257842353,0.025855214,4.406763451
0.839473216,-2.349881962,0.605397003,-0.937182418,-0.096236077,-0.067784506,-2.117647547,0.29878446,-0.368849014,-0.04224679,4.406173635
0.864624531,-2.322938976,0.634566178,-0.94116146,-0.007945822,0.127594541,-1.737300309,0.475956245,-0.245833924,0.046832726,4.405606271
0.889877238,-2.294529178,0.666447968,-0.944805252,0.093026034,0.374174633,-1.334850088,0.534792363,-0.046476521,-0.062559992,4.404902796
0.915233627,-2.264573372,0.701223242,-0.948094149,0.207623095,0.676752874,-0.924111672,0.487927745,0.327284184,0.176683274,4.404051151
0.94067276,-2.233798573,0.737196712,-0.951172616,0.32837117,0.993337856,-0.278876824,0.336667893,0.379582658,-0.105143203,4.403162168
0.966202032,-2.201951918,0.774956999,-0.953997369,0.457728611,1.33729421,0.552940963,0.047726426,0.071667299,-0.234765045,4.402197793
0.991772509,-2.17060652,0.81070885,-0.956453101,0.589189029,1.57342092,1.05367587,-0.082555118,-0.097331516,0.266798643,4.401380435
1.017377598,-2.139980543,0.843929716,-0.95854291,0.721429927,1.683856027,1.205586328,-0.041710477,-0.232835085,0.050147575,4.400741845
1.043046092,-2.109137684,0.876860392,-0.960287953,0.859422192,1.742030905,1.22518084,-0.003656912,-0.203773403,-0.129832459,4.40014799
1.068763797,-2.078535991,0.908395115,-0.961657814,1.001209731,1.707975749,0.97709518,0.102476331,0.081560528,-0.046946495,4.399663869
1.094554634,-2.047419089,0.940367336,-0.962747895,1.149052543,1.650280542,0.824222487,-0.01202785,0.109876766,0.084656141,4.399184386
1.120420749,-2.015717547,0.972940155,-0.96355675,1.303402299,1.57300239,0.786678705,-0.384718896,-0.087408256,0.046257522,4.398699629
1.14633759,-1.984216438,1.004212859,-0.964008657,1.461423256,1.405483373,0.567596254,-0.821936505,0.050284526,-0.083496199,4.398319941
1.172309917,-1.9527657,1.034546676,-0.964120382,1.623625611,1.160181492,0.243541096,-1.402955679,0.458694028,-0.041081571,4.398024513
1.198381152,-1.919947943,1.067329845,-0.963907349,1.797954897,0.951449861,0.044210404,-1.419607746,0.274606738,-0.00807954,4.397609682
1.224551687,-1.885748892,1.102591048,-0.963359385,1.984744624,0.778514671,-0.045500573,-0.791572967,-0.468659839,0.25736649,4.397073138
1.250803605,-1.850757199,1.138922078,-0.962477491,2.180548989,0.592968522,-0.083578894,0.079938953,-0.609205609,-0.26366294,4.396499987
1.277147694,-1.814620497,1.17716216,-0.961261071,2.387457585,0.422063483,-0.016601812,1.394601285,-0.25372304,0.171934674,4.395839539
1.30355207,-1.778375403,1.214822146,-0.959675406,2.600223164,0.178137541,-0.055573278,1.9649699,-0.097568561,0.014247755,4.395240073
1.330014591,-1.742092251,1.251730446,-0.957716397,2.818545368,-0.145915,-0.208717331,1.673760592,0.054552669,-0.548874415,4.394711728
1.356560018,-1.70496476,1.28981497,-0.955397827,3.04683771,-0.48499078,-0.327465131,1.26231944,0.529920191,0.423227248,4.394138922
1.383181223,-1.667224857,1.328516108,-0.952709003,3.284006208,-0.859797465,-0.457993542,0.415890585,1.273485405,0.499090504,4.393554835
1.409854381,-1.631138409,1.359816958,-0.950235872,3.462668488,-1.125758687,-0.511591855,-0.108924546,0.615321149,-0.653489184,4.393477576
1.436579828,-1.596847804,1.383106504,-0.948036329,3.576490063,-1.261853292,-0.464134901,-0.211036456,-1.546994144,0.118779114,4.393947418
1.46336365,-1.563458342,1.401732448,-0.945825478,3.656281804,-1.351453196,-0.390411531,-0.520776002,-1.425690463,0.171491418,4.394745692
1.490199648,-1.531605917,1.413414521,-0.943771017,3.68263541,-1.351515781,-0.261580392,-0.847443366,0.83935861,-0.425711552,4.396019837
1.517107428,-1.499799901,1.423199198,-0.941535879,3.695304976,-1.33095367,-0.091225261,-1.047706477,1.068349226,0.319814773,4.397445588
1.544087199,-1.468004908,1.431217119,-0.939103697,3.695671572,-1.294749994,0.115818718,-1.170355642,-0.190076669,0.376482181,4.399014122
1.571123645,-1.437543655,1.432865583,-0.936794034,3.646168182,-1.169397944,0.39279127,-1.134570612,-0.406527339,-0.359137021,4.401021924
1.598220527,-1.40814289,1.429057168,-0.934543535,3.553983248,-0.967539649,0.737869425,-0.910848556,-0.187593415,-0.523872553,4.40341023
1.625385962,-1.378471642,1.424830864,-0.931922269,3.465957353,-0.819145293,0.88790526,-0.634628663,-0.011977282,0.67621588,4.40584983
1.652618641,-1.348606774,1.419939683,-0.928938809,3.380528812,-0.724396382,0.82388202,-0.282580703,0.460416361,-0.031218998,4.408356149
1.679916947,-1.319037936,1.412447038,-0.925763682,3.278983649,-0.627569056,0.670480432,0.244467417,0.030239326,-0.095220177,4.411056041
1.707282416,-1.289473146,1.403469332,-0.922295718,3.171985407,-0.56009987,0.355729381,0.933364182,-1.394283466,0.030445247,4.413876235
1.734705673,-1.26109669,1.388638467,-0.918879308,3.020689013,-0.424830548,0.040733913,1.421304401,-1.120435558,-0.00792986,4.417100496
1.762186115,-1.234004942,1.36758652,-0.915540468,2.821852341,-0.214054434,-0.264843164,1.692357569,0.755550878,-1.061842981,4.420752566
1.789729408,-1.207394571,1.343309943,-0.912028426,2.60287024,-0.001235614,-0.70440761,1.919388341,1.694545757,0.060585563,4.424636969
1.817333229,-1.181556896,1.314732399,-0.908424237,2.354298747,0.236289193,-1.245292156,2.008646995,2.132027546,4.083121761,4.428823419
1.845023051,-1.154647695,1.288043344,-0.904344605,2.123595536,0.416656125,-1.508837677,1.69726543,0.94295192,-4.212606781,4.432915961
1.872801737,-1.126422198,1.264090282,-0.899727102,1.91780086,0.524094964,-1.477251595,0.952514112,-2.45736637,0.057839407,4.436859815
1.900655414,-1.097979756,1.239105042,-0.894812945,1.707205984,0.61383381,-1.308603461,-0.188335812,-2.649278262,1.375448562,4.440896523
1.928591331,-1.068789589,1.214871209,-0.889487483,1.50565686,0.660623522,-0.901210178,-1.81822359,0.295795734,-0.189074125,4.444911752
1.95659587,-1.039759638,1.18839622,-0.883916602,1.291289481,0.695180705,-0.512304936,-2.759349062,1.145747051,-0.337834961,4.449095837
1.984668001,-1.010978007,1.159370412,-0.878116836,1.061733714,0.721045701,-0.153929172,-2.934528054,0.8158855,-0.066536008,4.453468449
2.01282094,-0.981523771,1.130855349,-0.87190213,0.840139497,0.699881334,0.391212441,-3.001112591,0.202008878,0.169229146,4.45783395
2.041051971,-0.951582862,1.102231477,-0.865304059,0.622036834,0.637222452,1.071081764,-2.656369181,-1.553769305,0.999284066,4.462231594
2.069340672,-0.922814107,1.067785612,-0.858695697,0.361922507,0.620938305,1.449255984,-1.932415038,-1.338547924,-0.222012319,4.467028021
2.097687055,-0.895239811,1.027421581,-0.852081982,0.058953398,0.652630363,1.511582977,-0.840888669,0.972394136,-3.556596639,4.472229339
2.126099231,-0.868183785,0.983475344,-0.845301504,-0.267891212,0.692817822,1.43097546,0.900508436,1.770880124,3.638934937,4.477685147
2.154572183,-0.842063395,0.9345001,-0.838446654,-0.630118601,0.763272852,1.092247061,3.319105188,1.59108642,0.462356662,4.483488183
2.183121389,-0.815673976,0.88460275,-0.831248595,-0.995270122,0.801920332,0.807027015,4.310748621,0.565759963,-1.56036226,4.489374882
2.211747858,-0.788940765,0.834032227,-0.823687262,-1.361278363,0.803778169,0.589588925,3.753157548,-1.993982909,-0.459744491,4.495329063
2.240439778,-0.762811904,0.779529413,-0.815971907,-1.753927241,0.817439699,0.184581352,2.6984355,-2.256174812,0.996900446,4.501559677
2.269200622,-0.737023355,0.721987217,-0.808041403,-2.166108662,0.828640089,-0.343951914,0.595682885,-0.15743978,-0.030954973,4.508009276
2.298035991,-0.710296547,0.666418616,-0.799506707,-2.514041464,0.820087336,-0.662206743,-0.616662741,0.636122277,-0.302302645,4.514352627
2.326945174,-0.682612023,0.612945362,-0.790350733,-2.792191304,0.795278539,-0.770327507,-0.763533523,0.827379989,-0.004115381,4.520581406
2.355928044,-0.654385497,0.559831347,-0.780711258,-3.034847221,0.75192379,-0.784500759,-1.25419135,0.894014585,0.070129873,4.526808444
2.384985913,-0.625277576,0.508415704,-0.770480687,-3.218534904,0.686271233,-0.620111423,-1.614999983,0.259774787,0.037010276,4.532946659
2.414112755,-0.596257616,0.455000417,-0.759930398,-3.39766829,0.619305417,-0.539432794,-1.779280451,-0.15921891,-0.065865227,4.539235096
2.44330863,-0.567347637,0.399486809,-0.749064855,-3.573831678,0.550564513,-0.553826609,-1.857615642,-0.430889894,0.263536374,4.545679988
2.472577701,-0.537762338,0.34490913,-0.737650694,-3.698608074,0.466294646,-0.460572933,-1.506311059,-0.593357938,-0.021603049,4.552084606
2.501918799,-0.507689967,0.290546858,-0.725737676,-3.782113522,0.370535234,-0.315022583,-0.712552321,-0.458605839,-0.909774343,4.558495359
2.531332146,-0.477717595,0.233924537,-0.713524891,-3.875356127,0.256482837,-0.197231478,-0.155101514,-0.090387423,0.931505617,4.565073271
2.56081827,-0.447793568,0.175223709,-0.700995902,-3.975836257,0.121858536,-0.090620261,0.194884239,0.59814139,0.028094077,4.571806446
2.59037633,-0.417751969,0.115187488,-0.688082458,-4.064744517,-0.027569612,0.005461048,0.696861339,0.618573844,-0.349532848,4.578646072
2.620006549,-0.387719731,0.05326781,-0.674826342,-4.153504328,-0.194231788,0.075514431,1.214316101,-0.090547344,0.018206658,4.58562768
2.649710091,-0.357123351,-0.008206331,-0.661038668,-4.197698155,-0.378579612,0.219717703,1.431876751,-0.335093187,0.096785686,4.592599708
2.679486991,-0.325927237,-0.069090816,-0.646703907,-4.193873742,-0.580531115,0.440488412,1.341462275,-0.3006873,0.063770524,4.599552571
2.709336939,-0.294511218,-0.130960831,-0.631945326,-4.172708215,-0.802261943,0.676522718,0.990691635,-0.012041358,-0.010771362,4.606588539
2.739260262,-0.262738926,-0.193267697,-0.616715653,-4.123446183,-1.044187865,0.950299887,0.285041774,0.75484105,-0.267195424,4.61367176
2.769248303,-0.23184358,-0.260657851,-0.601349117,-4.11257236,-1.212638281,1.063160976,-0.156844539,0.537410447,0.348171973,4.621102188
2.799300273,-0.201979336,-0.33373221,-0.585887052,-4.149249312,-1.298815675,0.990379438,-0.312202496,-0.702599165,-0.284132986,4.628918522
2.82942055,-0.172460987,-0.409887681,-0.570133744,-4.193801406,-1.347266005,0.842282761,-0.572780173,-0.790461514,0.168135952,4.636952248
2.859606719,-0.14364586,-0.490478227,-0.554184278,-4.26554035,-1.331279406,0.561388194,-0.796590381,0.07556123,0.019871707,4.645290651
2.88986378,-0.114905092,-0.573174047,-0.537868279,-4.332376744,-1.305549629,0.24706324,-0.822260627,0.289824997,-0.084400788,4.65378319
2.920192062,-0.086192479,-0.657804401,-0.521169399,-4.391304807,-1.272573809,-0.093412955,-0.661131012,0.182745506,0.048232671,4.662418623
2.950586942,-0.058141953,-0.746748755,-0.504255924,-4.475482758,-1.180945521,-0.561153363,-0.277490795,0.134630924,-0.012349197,4.6713504
2.981049426,-0.030632307,-0.839562877,-0.487092395,-4.578489034,-1.040923441,-1.137162388,0.377702553,-0.08680736,-0.048631832,4.680549656
3.011585804,-0.002641317,-0.932347142,-0.469386439,-4.640219933,-0.918892962,-1.437622563,0.637356041,-0.128075626,0.040480145,4.689763991
3.042196013,0.025829524,-1.02510694,-0.451134229,-4.659996882,-0.813221357,-1.440244324,0.470278995,0.036695042,0.045710635,4.698993522
3.072877672,0.054360247,-1.119460655,-0.432452567,-4.662684802,-0.697825334,-1.315603233,0.247081755,0.081130936,-0.065766778,4.70834276
3.103632312,0.083199322,-1.214462749,-0.413267582,-4.633287432,-0.588197537,-0.959919449,-0.196897961,0.074944738,0.026505996,4.717750342
3.134455015,0.111573334,-1.313059098,-0.39379237,-4.615635709,-0.430470942,-0.623082122,-0.393972531,0.046428242,0.000149662,4.727406519
3.165345475,0.139426416,-1.415468238,-0.37403935,-4.612637603,-0.220539293,-0.31848493,-0.287305818,-0.052181687,-0.021440193,4.737325221
3.196307393,0.167344109,-1.51946345,-0.353840382,-4.59007296,0.002723387,0.169209859,-0.237027182,-0.177056768,0.024513732,4.747362261
3.227339665,0.195149126,-1.625723688,-0.333241666,-4.557693029,0.25206739,0.789149564,-0.12406774,-0.339777283,-0.010763671,4.757561332
3.258472678,0.224821989,-1.727609514,-0.308382676,-4.509359146,0.429463343,1.136286607,-0.065180574,-0.218080175,0.012056414,4.767511055
3.289709956,0.256627256,-1.824209686,-0.278845761,-4.440527866,0.521368422,1.199762701,-0.10296095,0.224707996,-0.002786238,4.77715417
3.3210365,0.289508867,-1.919129789,-0.246466725,-4.360924974,0.58344809,1.138649779,-0.087025889,0.485751705,0.018437312,4.786715125
3.352461255,0.324056855,-2.010388546,-0.210114669,-4.2676855,0.586774349,0.847078074,-0.053489282,0.624147381,-0.118910807,4.796070889
3.383967722,0.359271839,-2.101282273,-0.171955196,-4.155979608,0.579290932,0.617579288,0.117930942,0.270269318,0.095483014,4.805424021
3.415555254,0.395103164,-2.191990575,-0.13206239,-4.026197542,0.564438465,0.46404077,0.459277098,-0.719700735,0.156750912,4.814785579
3.447240316,0.43259182,-2.279049777,-0.088314369,-3.877846844,0.492111005,0.149331722,0.886309066,-0.827016631,-0.15929773,4.823941422
3.479020015,0.471562648,-2.363040046,-0.04109092,-3.709611698,0.371242191,-0.265781672,1.440736874,-0.07842446,-0.237539951,4.832927021
3.51087127,0.510374644,-2.449574476,0.006784153,-3.538185077,0.287462747,-0.492539794,1.467568185,0.223673983,0.201472232,4.842092131
3.542794649,0.549048912,-2.538597603,0.055395865,-3.36441446,0.240773677,-0.532495428,0.900997033,0.349716586,0.395347395,4.851433374
3.57479983,0.588289443,-2.627694584,0.105915137,-3.179001097,0.194944557,-0.482032132,0.088882949,0.342866624,-0.467770443,4.860799715
3.606881519,0.627711991,-2.718187705,0.157700767,-2.98609698,0.170697237,-0.268096105,-1.152460577,-0.005054063,-0.063369588,4.870273505
3.639058301,0.668593018,-2.805748103,0.213064118,-2.775542698,0.10368234,-0.121062256,-1.818464792,-0.102978881,0.189813628,4.879585326
3.671331813,0.71104337,-2.890003861,0.272210033,-2.546089041,-0.011076475,-0.050108135,-1.815860996,0.015758293,0.12408314,4.888711859
3.703688798,0.754131117,-2.974136473,0.333507407,-2.306071173,-0.124963099,0.121912605,-1.787070361,-0.096847376,-0.142002524,4.897851079
3.7361338,0.798164228,-3.057106857,0.397524565,-2.052973463,-0.252923521,0.34668572,-1.471455586,-0.349563975,-0.061423128,4.906938216
3.768647688,0.842009995,-3.142631319,0.46168544,-1.778460304,-0.334945884,0.493878484,-1.010205134,-0.136740933,0.220560949,4.916201018
3.801227437,0.885470945,-3.231375811,0.525600521,-1.482521465,-0.359957917,0.571829439,-0.445261716,0.528690635,-0.45938256,4.925680491
3.833885614,0.929317499,-3.320795824,0.5909311,-1.167121705,-0.367153805,0.609528232,0.513759694,0.318558244,0.363871168,4.935219781
3.866616626,0.973212507,-3.412004763,0.656928972,-0.830001603,-0.338093044,0.575903082,1.845180284,-0.736999656,0.104370507,4.944887086
3.899428889,1.017617988,-3.503521729,0.724763696,-0.477544721,-0.296337255,0.59354565,2.380547498,-0.58161805,-0.27147406,4.954592093
3.93232347,1.062596409,-3.595145603,0.794577397,-0.109670614,-0.244288314,0.665875211,2.066818635,0.6400968,0.152494354,4.964322256
3.965291255,1.107618695,-3.688605179,0.865130832,0.278906508,-0.153342744,0.705794493,1.458346586,0.770113581,-0.103437209,4.974183183
3.99833402,1.152780212,-3.783599178,0.936671424,0.687088442,-0.027692534,0.739275089,0.252916444,0.082510116,0.107559593,4.984156371
4.031471188,1.199287271,-3.876128939,1.011753625,1.113022503,0.070583748,0.612123559,-0.432304169,-0.092157538,-0.121646398,4.99399515
4.064703259,1.247172772,-3.966087126,1.09044012,1.557379259,0.140624956,0.298986993,-0.501500123,-0.073105425,0.147692665,5.00369265
4.098022102,1.295919003,-4.055204362,1.171671613,2.020529723,0.210234438,-0.110042898,-0.753483058,-0.413838543,-0.127163569,5.013355551
4.131432698,1.345834481,-4.14246114,1.256103326,2.502323899,0.26416241,-0.662245309,-0.916102684,-0.967247572,0.125279077,5.022920815
4.1649215,1.396084223,-4.230625405,1.341943659,3.005651224,0.346855525,-1.29263616,-0.912906038,-0.5262158,-0.055631413,5.032558685
