IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,Res
-0.121365666,0.469241623,0.185095562,0.609049588,0.142994178,0.495746109,-0.10623306,-0.015556757,0.54261098,-2.036456844,12.52459803,16.47419601
0.040842644,-0.217491692,0.046841398,0.988974894,0.563439944,1.215881281,0.170816407,-0.004963973,-0.231859237,-2.047686857,12.39831951,16.42590699
0.075779285,-0.132194493,-0.043903053,-0.399236951,0.43124081,1.267088769,0.306650742,-0.071592539,-0.979341398,-2.043692615,12.24893749,16.36134572
-0.200781873,0.397986022,-0.099634746,-1.058517309,-0.030203061,0.64965394,0.285709058,-0.168005901,-1.656517481,-2.004749202,12.09502278,16.29813578
0.300658151,-0.456590009,-0.007415823,0.177928874,-0.372965793,-0.289152601,0.147262491,-0.244004932,-2.225425063,-1.913795363,11.95286214,16.25164749
-0.384368454,0.235323901,0.208461503,1.024250075,-0.414329342,-1.093602398,-0.072406201,-0.287633442,-2.683638455,-1.782677437,11.81184423,16.21114295
0.444762149,0.152132094,-0.102193865,0.003814365,-0.199116766,-1.362152052,-0.296230757,-0.279719571,-3.021695051,-1.612607696,11.67221768,16.17666175
-0.484613249,-0.484165335,-0.266239383,-0.967678906,0.135506841,-0.943992885,-0.428402201,-0.195560444,-3.222760108,-1.394049019,11.54497487,16.15879575
0.459005777,0.494359122,0.284501083,-0.201794341,0.373290904,-0.05978477,-0.418098103,-0.032706242,-3.282459378,-1.123485948,11.43656055,16.164105
-0.381779253,-0.201015478,0.109098898,0.786729027,0.271772429,0.766908757,-0.321440976,0.146381739,-3.247778338,-0.840343204,11.31312926,16.15997761
0.289776894,-0.158289133,-0.339234456,0.365330908,-0.048397389,1.135937952,-0.163404716,0.319646525,-3.129496188,-0.547914347,11.17557297,16.14774866
-0.193232401,0.370550542,0.108708525,-0.544564849,-0.27186127,0.932591553,0.036898467,0.477326725,-2.93088422,-0.241488893,11.03202398,16.1355569
0.099418929,-0.346280839,0.242547009,-0.432428446,-0.245037151,0.312972822,0.233135304,0.595105688,-2.671017916,0.07054101,10.87810463,16.1192659
-0.006275105,0.154619261,-0.234675354,0.31933891,-0.037946422,-0.379259273,0.380885025,0.653127975,-2.369587902,0.380121388,10.70972571,16.09496777
-0.07207352,0.079722662,-0.062409551,0.428783783,0.185528061,-0.785073968,0.461680839,0.650719857,-2.035177274,0.689732778,10.53276533,16.06843031
0.127069391,-0.231261801,0.222544228,-0.129750898,0.259900518,-0.74178122,0.459964398,0.585947084,-1.682954384,0.99580714,10.34729597,16.03973046
-0.152673909,0.239850618,-0.075323613,-0.358359258,0.123185541,-0.34796803,0.36360518,0.45424111,-1.335499277,1.287602761,10.14654932,16.00227831
0.166124753,-0.108875771,-0.102287341,0.015532831,-0.107293045,0.14344684,0.187297115,0.263553734,-1.010237734,1.557657792,9.926551313,15.95208166
-0.155648314,-0.038575475,0.122593633,0.290243427,-0.217039483,0.492135587,-0.016930086,0.043981222,-0.710083928,1.809773573,9.693596025,15.89499081
0.128303202,0.115092306,-0.014161378,0.071844579,-0.114138825,0.570184831,-0.18970498,-0.168451509,-0.434246471,2.04924888,9.455091642,15.83784084
-0.098656362,-0.11045426,-0.078255774,-0.208312452,0.073212924,0.386327249,-0.294832015,-0.346493227,-0.186431212,2.276085918,9.213492959,15.78272668
0.075171863,0.058147481,0.059215313,-0.135424242,0.142031781,0.050891045,-0.334424991,-0.482131009,0.018165519,2.478223812,8.959687643,15.72046976
-0.052698433,0.009088833,0.033701874,0.133656124,0.077803511,-0.247125063,-0.304740638,-0.554372782,0.182478153,2.658626462,8.698808633,15.65582363
0.032761396,-0.053675572,-0.066753412,0.166427805,-0.012460532,-0.371732176,-0.22106146,-0.55500306,0.305881297,2.814969297,8.430619083,15.58821106
-0.012058574,0.065001066,0.008592239,-0.049823246,-0.045095542,-0.296808458,-0.106909475,-0.484367341,0.389090475,2.944510242,8.154285707,15.51645316
-0.003523579,-0.040925554,0.060618395,-0.150340003,-0.028697996,-0.095087202,0.018246403,-0.346537793,0.438130231,3.047765517,7.871794013,15.4420638
0.015364956,0.006382085,-0.038525465,-0.012834968,-0.019277821,0.111427497,0.138699454,-0.151605473,0.461826191,3.126510231,7.586047022,15.36739621
-0.025220056,0.015980769,-0.040402541,0.11295586,-0.02789956,0.221530898,0.242680533,0.085707418,0.472370227,3.184952709,7.302136132,15.29695335
0.023735329,-0.033282685,0.044515494,0.041266042,-0.02117005,0.194208141,0.312757182,0.340838762,0.479571114,3.225216459,7.023220208,15.23345042
-0.022135074,0.029302811,0.006585028,-0.091355616,0.013083651,0.056417919,0.323381949,0.578241131,0.48749364,3.244860336,6.748289116,15.17569237
0.01539766,-0.021666395,-0.046563579,-0.079731264,0.037793875,-0.114683592,0.250688913,0.756617047,0.495026047,3.237524365,6.472706613,15.11907615
-0.00235065,0.019081555,0.023139729,0.051856662,0.019804682,-0.224096247,0.091459266,0.840175468,0.500666048,3.197037921,6.19188686,15.05907889
-0.009845124,-0.007286067,0.041759857,0.113280154,-0.016314565,-0.201328179,-0.1231967,0.809498555,0.507611468,3.121903845,5.905396083,14.99519442
0.023551354,-0.013095204,-0.047678558,0.010638561,-0.024700386,-0.049240315,-0.339660219,0.658343569,0.517991357,3.009929917,5.611707928,14.9257636
-0.028065418,0.049155518,-0.008143415,-0.107085175,0.010650531,0.156790177,-0.492328668,0.397204931,0.534682075,2.859974209,5.309815444,14.84952985
0.030598723,-0.065029762,0.070870914,-0.050452247,0.059336924,0.312367404,-0.517399624,0.057106916,0.565067579,2.675512575,5.002585616,14.76889128
-0.028199273,0.045395649,-0.039607899,0.100197068,0.065430622,0.333991546,-0.376807152,-0.314843484,0.620076714,2.46426368,4.696538944,14.68974388
0.013094593,-0.001391165,-0.069793516,0.083295037,-0.007084931,0.189703136,-0.086360325,-0.669532019,0.706678068,2.232068373,4.396284455,14.61616622
0.004342247,-0.064243923,0.08228497,-0.104350817,-0.120778014,-0.084087075,0.276366194,-0.966931116,0.823172051,1.979128065,4.101144001,14.54721609
-0.026232232,0.108302696,0.025262375,-0.142934179,-0.16371306,-0.380715653,0.595043527,-1.178456756,0.960730474,1.701293481,3.806315756,14.4780328
0.05396205,-0.090579189,-0.101077644,0.085011061,-0.042454931,-0.548104504,0.761428301,-1.280283664,1.111671067,1.397147361,3.50943094,14.40614669
-0.079245263,0.017097185,0.044871416,0.214484587,0.180436584,-0.463157524,0.711151949,-1.255100319,1.269836985,1.067741986,3.210079976,14.33090886
0.101563477,0.084280385,0.086387673,-0.013691691,0.298571802,-0.10452428,0.452493516,-1.087450251,1.437312595,0.72284722,2.915910775,14.2595076
-0.133568198,-0.177394725,-0.136156218,-0.280985755,0.120453744,0.380060095,0.043060715,-0.784833204,1.608555949,0.366762539,2.629395338,14.19418243
0.172756531,0.187571881,-0.012482721,-0.126011267,-0.279697527,0.7198714,-0.435019534,-0.388846068,1.760102395,-0.011683851,2.338158921,14.12271252
-0.204585708,-0.058090886,0.217194937,0.319583891,-0.475264315,0.723426157,-0.84272995,0.07184693,1.889542552,-0.403721007,2.048784754,14.05144157
0.216958311,-0.169825777,-0.172345659,0.294617082,-0.178270783,0.347451116,-1.058064141,0.55222226,1.986726701,-0.807908198,1.760560635,13.97952039
-0.202001049,0.358307505,-0.150523889,-0.290470276,0.385254139,-0.25705188,-1.006055881,1.000750096,2.039782224,-1.224540383,1.471064987,13.90448122
0.161193561,-0.35202499,0.356592662,-0.466730367,0.640197036,-0.796408295,-0.67784189,1.367985635,2.038111893,-1.653620024,1.177939942,13.82388741
-0.086326353,0.116334185,-0.085689538,0.1972163,0.255394863,-0.971645666,-0.133679228,1.615199627,1.975763741,-2.092299764,0.881257717,13.73760576
-0.014541028,0.252213088,-0.368646621,0.639605058,-0.449436589,-0.641019003,0.507758044,1.719052541,1.852430837,-2.534208614,0.584205132,13.64848716
0.133721679,-0.541682535,0.382429513,-0.018564762,-0.773890912,0.071264085,1.084591296,1.665201516,1.666096655,-2.976203874,0.286776606,13.55626185
-0.254490332,0.555005999,0.149435914,-0.762294916,-0.332283033,0.81752113,1.432132005,1.449261347,1.412335929,-3.419329471,-0.015192381,13.4565602
0.374115031,-0.214476373,-0.537993589,-0.211578266,0.520896587,1.214798293,1.445506243,1.092497265,1.09774584,-3.856605133,-0.318350682,13.35231716
-0.480064717,-0.325309598,0.223410279,0.820866855,0.944531746,1.026399242,1.096793562,0.627960921,0.729089442,-4.283051481,-0.62138582,13.24443342
0.564164762,0.752863411,0.430140529,0.486705324,0.425156354,0.28443909,0.435156083,0.086170626,0.302867655,-4.705384339,-0.934317952,13.12266886
-0.572377467,-0.723263094,-0.498201576,-0.740889568,-0.574182224,-0.659878127,-0.387160893,-0.484534798,-0.176590492,-5.126872631,-1.264863326,12.97854965
0.505953135,0.244768174,-0.050160775,-0.648359531,-0.951356777,-1.231323352,-1.081517664,-0.958821368,-0.637685219,-5.490711322,-1.563520397,12.85939382
-0.426508446,0.317112723,0.38470233,0.523741628,-0.374119677,-1.14968317,-1.476291451,-1.290774569,-1.068628508,-5.794982928,-1.832687923,12.76195355
0.329873871,-0.660984348,-0.227131649,0.666632201,0.477505604,-0.517451307,-1.509563569,-1.470396321,-1.471973995,-6.04850889,-2.083505885,12.67503565
-0.23337435,0.609262003,-0.089410639,-0.35443177,0.742263652,0.299939074,-1.20447436,-1.498902204,-1.844909677,-6.254176566,-2.320768311,12.59382611
0.140705723,-0.23162902,0.192974104,-0.644518118,0.255929979,0.885403216,-0.652359821,-1.384955746,-2.177695614,-6.407889395,-2.542138081,12.52055496
-0.068072264,-0.248173433,-0.135679173,0.20859941,-0.405577396,0.96040282,-0.007511822,-1.162458271,-2.471991257,-6.515731976,-2.754719173,12.44821815
0.031444768,0.572527505,0.073903976,0.606650738,-0.555889639,0.547380044,0.58158128,-0.863068458,-2.720605427,-6.575511093,-2.957540425,12.37763638
-0.051040038,-0.58537247,0.053431598,-0.093664383,-0.107266614,-0.064998765,1.012940074,-0.504747144,-2.899520792,-6.568431176,-3.133136809,12.32590297
0.100392951,0.239416426,-0.336841261,-0.63661928,0.309200378,-0.592283731,1.166381963,-0.161480563,-3.033079372,-6.519320605,-3.305240362,12.26992759
-0.140448616,0.312527498,0.400549876,0.002646396,0.266093652,-0.784519165,1.027711034,0.126433691,-3.121060233,-6.429820803,-3.475068414,12.20865681
0.149454485,-0.735546559,0.158919209,0.705163395,-0.023776937,-0.548917278,0.681030164,0.350490039,-3.145160464,-6.285004503,-3.62797698,12.15641344
-0.129846049,0.708154293,-0.843212241,0.086701467,-0.160318845,-0.059155841,0.219252298,0.48487689,-3.112637024,-6.092832793,-3.770812566,12.10656082
0.08005571,-0.191063199,0.556609548,-0.791728194,-0.029418778,0.39017602,-0.251501084,0.514946841,-3.032668149,-5.862338172,-3.911033675,12.05193186
0.013056027,-0.506651902,0.720591795,-0.211322747,0.133160857,0.577029435,-0.617791364,0.453173329,-2.90404648,-5.593174985,-4.047173104,11.99393827
-0.146537176,0.94867787,-1.356920258,0.896652127,0.077727263,0.459629058,-0.78754952,0.335999986,-2.715791326,-5.275966947,-4.169090343,11.94236137
0.296022529,-0.846984853,0.149281409,0.396238657,-0.163239389,0.140487292,-0.740184244,0.196205146,-2.466356075,-4.909048712,-4.273543834,11.90033523
-0.455120144,0.197806304,1.575012493,-1.000915101,-0.291602743,-0.2111,-0.53109006,0.054447706,-2.16701243,-4.501378519,-4.366913296,11.86171199
0.60393242,0.644782436,-1.406741267,-0.679051139,-0.066459414,-0.418932282,-0.240671056,-0.059440168,-1.819856216,-4.05228087,-4.445832368,11.83000166
-0.733974495,-1.185271511,-0.817283842,1.012044083,0.328294923,-0.4045693,0.03658,-0.125184513,-1.431561005,-3.564450632,-4.509767672,11.80601218
0.804532574,1.023407305,2.25372406,0.995477579,0.411303184,-0.225210173,0.213378094,-0.139211574,-1.015989116,-3.045650503,-4.562189022,11.78694916
-0.768964602,-0.174840133,-0.743895408,-0.955361552,-0.043146928,-0.045972374,0.205766026,-0.147861867,-0.627883418,-2.543037382,-4.644975476,11.73203257
0.66777141,-0.768669423,-1.854903513,-1.183744605,-0.420123315,0.183567773,0.151875566,-0.071066764,-0.206845371,-1.998565469,-4.699677487,11.69839539
-0.592440594,1.093023554,2.023725744,0.774728757,-0.308493542,0.393338889,0.127218488,0.095001763,0.250494433,-1.406032997,-4.71692841,11.69535194
0.543538892,-0.662936425,0.424903602,1.218644722,0.008287315,0.37043609,0.082117662,0.2543631,0.67185908,-0.82692096,-4.75088771,11.67062817
-0.457930464,-0.063630075,-2.182527212,-0.526604202,0.252440187,0.131119655,0.05331048,0.383103466,1.049731203,-0.264586452,-4.800659378,11.62550667
0.322472587,0.576155036,1.10444484,-1.122732513,0.367855831,-0.110294506,0.130418334,0.51647111,1.427376847,0.322746136,-4.82269298,11.60273765
-0.175080315,-0.666928944,1.160498578,0.259095452,0.181871091,-0.282212646,0.245561664,0.595698517,1.765810939,0.900574156,-4.846298083,11.57387903
0.05229936,0.426591209,-1.726961088,0.99077411,-0.214598803,-0.326504081,0.332076484,0.593513606,2.051830797,1.458300485,-4.877505718,11.53348046
0.052387067,-0.056513899,0.216366058,-0.046812548,-0.453167608,-0.213228972,0.345334168,0.508840476,2.286757146,1.996454917,-4.912503774,11.48537662
-0.133495144,-0.21236128,1.287689687,-0.799217052,-0.248791598,0.027178199,0.269899552,0.361142796,2.482476884,2.524146975,-4.939536528,11.44110286
0.180518705,0.266452403,-1.102203199,-0.071648835,0.223772056,0.265609315,0.089689861,0.15611429,2.632587521,3.032986263,-4.963670731,11.39576275
-0.189950461,-0.171398353,-0.244018267,0.605607184,0.500631005,0.367461703,-0.176805735,-0.093377724,2.7318036,3.515274255,-4.989309817,11.34517608
0.182589858,0.10312377,1.092977969,0.106435968,0.308070793,0.285077853,-0.461133133,-0.358090652,2.783691069,3.970279608,-5.014712609,11.29099022
-0.181711184,-0.148235118,-0.653645052,-0.428306153,-0.167915258,0.084881345,-0.654415764,-0.585437323,2.811527736,4.41573592,-5.020319331,11.25243008
0.182768786,0.185472106,-0.425825754,-0.120303469,-0.558589275,-0.190302023,-0.72914652,-0.78365554,2.786343164,4.820968824,-5.033080237,11.20321363
-0.164592965,-0.022223428,0.984319506,0.344354525,-0.43458677,-0.383274707,-0.619927913,-0.910625142,2.726836284,5.199541766,-5.037630524,11.15851992
0.103742738,-0.37300695,-0.504157133,0.084456418,0.151907007,-0.380878235,-0.315990662,-0.938038475,2.644978961,5.558800826,-5.024773202,11.12747227
-0.020021605,0.724081153,-0.55298497,-0.373584454,0.606184682,-0.2121545,0.099829212,-0.8764242,2.528210754,5.884814769,-5.005215643,11.10003958
-0.074730039,-0.698571125,1.063631282,-0.084864972,0.437708441,0.01592287,0.504309702,-0.747744297,2.361951728,6.162229691,-4.991011945,11.06498759
0.185795386,0.183981649,-0.36335937,0.466568505,-0.1782559,0.211138066,0.792544448,-0.563663488,2.145720638,6.387934297,-4.983024057,11.02190946
-0.293741297,0.629498887,-0.832391188,0.171433454,-0.592560615,0.320846955,0.894170888,-0.334965758,1.88328774,6.561503542,-4.980255911,10.97202485
0.39617211,-1.252622885,1.154327779,-0.533790425,-0.369475924,0.332542281,0.7870753,-0.073724188,1.580474876,6.68336619,-4.981513422,10.91660602
-0.481502162,1.223054888,-0.085799785,-0.298570362,0.259578722,0.2652052,0.508444703,0.214011584,1.252154705,6.761977372,-4.978218245,10.86416143
0.531004212,-0.43206335,-1.246935203,0.544548926,0.592894702,0.109162081,0.108055086,0.496720232,0.894121506,6.788061813,-4.978996304,10.8064128
-0.519733535,-0.74650852,1.191851999,0.473700795,0.272497819,-0.111580226,-0.326425265,0.74949754,0.509343635,6.758709545,-4.986710526,10.74071943
0.447989232,1.661559711,0.42226001,-0.479194501,-0.33136032,-0.325732174,-0.689947542,0.953578084,0.104758763,6.673822344,-5.002192906,10.6662711
-0.290847031,-1.683217552,-1.68817711,-0.619990051,-0.529664924,-0.42499845,-0.880720621,1.100741576,-0.306843579,6.537504706,-5.023177089,10.58499506
0.032771234,0.67202916,0.915919967,0.404170613,-0.07173322,-0.295131588,-0.80107305,1.222302576,-0.677686014,6.387514501,-5.014925247,10.5308454
0.272688553,0.785118709,1.009854424,0.634530039,0.373350773,-0.070587078,-0.546379774,1.246706841,-1.050969474,6.178753953,-5.021954465,10.46039169
-0.529788887,-1.752163741,-1.675509748,-0.271217737,0.315623912,0.167100663,-0.182526066,1.168757612,-1.416726683,5.915435848,-5.042020091,10.37585989
0.677046827,1.645552628,0.302284523,-0.553664877,-0.034164687,0.404707108,0.261803163,1.042499466,-1.718922404,5.644815381,-5.032009239,10.31941379
-0.721436216,-0.63427158,1.285807276,0.060792845,-0.34566234,0.452807957,0.606170403,0.813245771,-2.001641801,5.322933191,-5.03614524,10.247873
0.700812072,-0.573491614,-1.153569694,0.471736643,-0.252912109,0.284192538,0.771433539,0.497682445,-2.252496202,4.959389273,-5.047302727,10.16843654
-0.628712025,1.286007606,-0.298689995,0.123723329,0.169896184,-0.010557957,0.739084513,0.126556066,-2.456529985,4.565727949,-5.057351225,10.08897733
0.521937391,-1.195060751,1.173106774,-0.339032877,0.423227125,-0.305041831,0.522326708,-0.280954231,-2.615952801,4.138285061,-5.073047399,10.00274219
-0.382902178,0.513454881,-0.539429167,-0.211011059,0.202136277,-0.449093094,0.198764588,-0.685079157,-2.720373646,3.685745364,-5.08967247,9.914116036
0.224581428,0.271672682,-0.580659924,0.197237295,-0.262592411,-0.357704673,-0.125433793,-1.038587384,-2.755499429,3.221389702,-5.09837597,9.831452043
-0.076467011,-0.740426423,0.787796992,0.211717528,-0.472646637,-0.081670303,-0.365832489,-1.305705146,-2.715107931,2.753070437,-5.095307286,9.758337033
-0.057130138,0.714012549,-0.105465936,-0.103795974,-0.202687771,0.212754261,-0.487820856,-1.47059445,-2.605502573,2.279423462,-5.085093984,9.690240002
0.158304115,-0.354105077,-0.475857221,-0.186258713,0.27924956,0.3587331,-0.492558816,-1.523388702,-2.43189183,1.802349404,-5.06888395,9.626207707
-0.215132795,-0.035881855,0.39153881,0.019103232,0.466551085,0.266264047,-0.426046626,-1.478216847,-2.215752047,1.309605312,-5.06161001,9.551680141
0.248718847,0.275821425,0.05332555,0.188067794,0.221007402,0.044596966,-0.293857032,-1.315452609,-1.944316952,0.821103259,-5.047746503,9.481729134
-0.294674658,-0.358393889,-0.291398198,0.051988629,-0.205532112,-0.14092617,-0.112940948,-1.027795616,-1.608285923,0.355083987,-5.013111205,9.430210999
0.348741732,0.307062196,0.127144039,-0.244907856,-0.496671626,-0.239373384,0.032593854,-0.672350033,-1.247413019,-0.114066676,-4.985204292,9.370304461
-0.390448877,-0.149381757,0.131630381,-0.098648146,-0.336213084,-0.18770977,0.141639142,-0.257024011,-0.852831167,-0.565975817,-4.947242162,9.318585749
0.385846734,-0.085046049,-0.170299758,0.269104897,0.159760078,-0.0340207,0.209949612,0.188656393,-0.431099803,-0.993912062,-4.895332061,9.279043076
-0.333611939,0.285493624,-0.026871623,0.116755501,0.492176274,0.07724444,0.208646584,0.601345516,-0.016421799,-1.415973625,-4.848954328,9.232928475
0.25134258,-0.325609418,0.187269665,-0.263278867,0.372830518,0.091346318,0.166863102,0.95428779,0.386863145,-1.823006636,-4.801423513,9.187070325
-0.153587329,0.174179508,-0.085021162,-0.141717734,-0.075956044,0.026943402,0.117312894,1.222326109,0.770559274,-2.210484803,-4.750596647,9.143739723
0.049712458,0.07804905,-0.150970965,0.254487569,-0.456016099,-0.052124599,0.078058608,1.380521628,1.120689001,-2.580043003,-4.700058103,9.09962346
0.052459055,-0.278288851,0.19336336,0.181385867,-0.423554504,-0.067249642,0.061564965,1.419485532,1.429658205,-2.928562849,-4.64869466,9.056006925
-0.144720357,0.308214545,0.037201621,-0.24567856,-0.00585394,0.008821783,0.063240393,1.338760365,1.68986268,-3.254406375,-4.596706271,9.012870106
0.218174945,-0.155254826,-0.239418453,-0.233993576,0.420929715,0.129662054,0.065697042,1.147936133,1.895336829,-3.555893064,-4.544042391,8.970466183
-0.267197642,-0.08778909,0.118594746,0.222180653,0.462837628,0.197689767,0.042469846,0.861191962,2.037722574,-3.835297577,-4.494282301,8.925498785
0.294955625,0.283169942,0.192008037,0.299552038,0.079568879,0.138492232,-0.022817415,0.501359668,2.110802314,-4.095071039,-4.451156556,8.874460344
-0.286358897,-0.293974642,-0.240350324,-0.156368155,-0.362680851,-0.031920372,-0.118641734,0.104401528,2.115645257,-4.333674053,-4.414838541,8.817122454
0.24573879,0.125243591,-0.039329419,-0.32172467,-0.4300713,-0.196888216,-0.195446241,-0.272562695,2.071596651,-4.534865,-4.371455181,8.766899741
-0.196020815,0.086340466,0.239424488,0.063715563,-0.100861171,-0.259098669,-0.224615786,-0.592272041,1.98539564,-4.695220823,-4.319031102,8.725645021
0.137737509,-0.224717646,-0.123998812,0.288038007,0.258684652,-0.193374133,-0.204004382,-0.836524909,1.855470475,-4.819523667,-4.262845241,8.688290316
-0.080740216,0.220962133,-0.132406619,0.002021907,0.323651327,-0.032889461,-0.136499313,-0.989223148,1.68773471,-4.906321972,-4.201761526,8.656142792
0.02371958,-0.107877891,0.184547851,-0.252750525,0.089392885,0.135809825,-0.040971947,-1.047590069,1.485849321,-4.956983121,-4.136986086,8.628277406
0.025333553,-0.041147125,-0.007514998,-0.058854828,-0.183537739,0.218347196,0.052091186,-1.022358898,1.250369736,-4.976405273,-4.072763532,8.600856353
-0.05894153,0.147654178,-0.138049119,0.20783196,-0.243968613,0.173621457,0.117085544,-0.929907708,0.983417989,-4.968983892,-4.012712573,8.570628685
0.080453775,-0.155906425,0.099445985,0.107733878,-0.069332248,0.042868302,0.147404601,-0.783878199,0.693626001,-4.934169966,-3.955704173,8.538909537
-0.089358944,0.080443504,0.037136574,-0.146790377,0.14085116,-0.087174685,0.148419606,-0.5990062,0.391030567,-4.870916707,-3.900076262,8.507483479
0.086533453,0.018352813,-0.100548639,-0.132697376,0.180992227,-0.144454991,0.127438818,-0.394289388,0.0828127,-4.781225252,-3.846942786,8.475412075
-0.071796011,-0.077038346,0.048875992,0.085540666,0.044896991,-0.107048051,0.093545552,-0.188152614,-0.224282546,-4.667751538,-3.797939957,8.441224324
0.053127911,0.080948748,0.040781982,0.142690861,-0.09353883,-0.004171046,0.060217704,0.008034262,-0.519910561,-4.529994416,-3.751657396,8.406372191
-0.037552649,-0.05057573,-0.071934738,-0.022666232,-0.096288761,0.099952695,0.038244219,0.188725943,-0.791617005,-4.365186876,-3.70437164,8.374573319
0.02626826,0.010121636,0.018807854,-0.142074565,-0.016537673,0.127900312,0.01754237,0.340546347,-1.037222041,-4.179504561,-3.660785064,8.341302397
-0.0163299,0.027422664,0.05581335,-0.026766535,0.034626588,0.06304759,-0.005470293,0.462025356,-1.247743095,-3.972101492,-3.618753813,8.308730738
0.004787653,-0.054899825,-0.064131322,0.12550161,0.019840349,-0.050396297,-0.033629512,0.554996025,-1.41474763,-3.741744388,-3.575659287,8.279486929
0.004484546,0.058027467,-0.0150461,0.056731251,-0.012453026,-0.145122639,-0.074957883,0.616127762,-1.536981828,-3.492607172,-3.533872463,8.251354625
-0.010861207,-0.034971839,0.082402258,-0.102105121,0.002709598,-0.158052407,-0.126752374,0.645989257,-1.61200217,-3.226438606,-3.493260933,8.224606008
0.012250273,-0.007901803,-0.047600767,-0.081605564,0.044890229,-0.074481871,-0.179552084,0.643603389,-1.640909476,-2.947074262,-3.455610461,8.197634711
-0.004813855,0.055675647,-0.050680161,0.074993734,0.038869416,0.064642527,-0.215401735,0.608945581,-1.626158642,-2.658579559,-3.422943468,8.168563033
-0.007068992,-0.074845715,0.101798412,0.110756385,-0.026940991,0.192379306,-0.204866816,0.550441997,-1.56473059,-2.359015398,-3.391594244,8.141022967
0.0147207,0.042085848,-0.036546854,-0.040398598,-0.086085101,0.23612992,-0.129092913,0.475896295,-1.454923192,-2.04635362,-3.357690908,8.118884308
-0.022030639,0.01361593,-0.104501871,-0.150920063,-0.078931674,0.142273501,-0.003620043,0.379538287,-1.307169516,-1.728366281,-3.32654804,8.097107124
0.03075088,-0.052035749,0.14581119,-0.013089893,0.009907565,-0.061491996,0.142932685,0.259429931,-1.129353776,-1.409338046,-3.300022592,8.074085586
-0.036609852,0.05450225,0.010983042,0.176870094,0.11409604,-0.272853463,0.272248424,0.114642459,-0.930682139,-1.094326266,-3.280858053,8.047281576
0.045896931,-0.012810512,-0.180815005,0.097503558,0.139233526,-0.357908601,0.353629028,-0.04738924,-0.715697006,-0.783893924,-3.267691925,8.018095503
-0.058029652,-0.040947262,0.134638014,-0.160718244,0.041417754,-0.236805272,0.366801085,-0.21477374,-0.487329198,-0.47694167,-3.257705325,7.98931005
0.071924926,0.062875235,0.095726699,-0.187889556,-0.12411411,0.046409262,0.296182643,-0.381357071,-0.255221916,-0.178441818,-3.253988961,7.95790654
-0.07836712,-0.021645198,-0.215659646,0.115614696,-0.199205042,0.353476688,0.15161232,-0.534469582,-0.024587216,0.110610121,-3.255989484,7.92438274
0.074293162,-0.054326029,0.066515333,0.279345074,-0.072549714,0.521111979,-0.030363581,-0.653899428,0.205887473,0.395151856,-3.257577211,7.894672405
-0.066545596,0.090724531,0.158385577,-0.04344085,0.146423948,0.423556598,-0.216550927,-0.732007454,0.428126302,0.671558188,-3.260777748,7.866782014
0.058208782,-0.046392227,-0.18796459,-0.359871372,0.229969016,0.064172982,-0.374735943,-0.767483476,0.630850982,0.933131249,-3.27057344,7.835852999
-0.042076736,-0.042710242,0.009223156,-0.055246823,0.091611777,-0.384770276,-0.461239131,-0.75068817,0.812445566,1.181467781,-3.284227808,7.80451023
0.013854859,0.108596715,0.171506801,0.419628073,-0.135099613,-0.673434204,-0.44018057,-0.671004056,0.975848334,1.421905525,-3.295524895,7.778772906
0.017138898,-0.113772075,-0.179631069,0.17301454,-0.251642367,-0.634152676,-0.315758879,-0.535692523,1.113404045,1.649812109,-3.30772929,7.755454409
-0.048172363,0.047407109,-0.006324612,-0.450732617,-0.147351994,-0.259290459,-0.115743372,-0.355165641,1.220001125,1.862710183,-3.321944401,7.733571463
0.074360239,0.054121475,0.203449625,-0.328219062,0.095336221,0.280511488,0.112653413,-0.144630511,1.29062942,2.057621352,-3.339810343,7.711636591
-0.090263291,-0.128699926,-0.188308927,0.429779795,0.264593855,0.715414041,0.315192619,0.078030928,1.321160904,2.231567597,-3.363087071,7.688043717
0.093494492,0.129618102,-0.051681259,0.50268944,0.202138923,0.812228589,0.444366139,0.294539822,1.309205665,2.382267107,-3.392992561,7.661723778
-0.07173598,-0.042317872,0.268946326,-0.341904878,-0.054378658,0.490805277,0.461856368,0.478539768,1.24494247,2.498929221,-3.439368609,7.623015288
0.046559344,-0.046087855,-0.13774591,-0.619285838,-0.235866545,-0.076388002,0.389532922,0.63355163,1.143118834,2.59165505,-3.492636043,7.581054198
-0.028744049,0.074408229,-0.201996431,0.226941777,-0.159045538,-0.587106766,0.27065319,0.768051651,1.022140195,2.672786351,-3.541410717,7.546643606
0.006809264,-0.064302904,0.266932867,0.68881397,0.048751848,-0.801132514,0.126915928,0.87223812,0.886042496,2.741632339,-3.586545191,7.518781798
0.013862143,0.035315216,0.02908132,-0.113877822,0.136839128,-0.643845437,-0.036817292,0.925852118,0.730701974,2.790307426,-3.635580713,7.490063196
-0.02567793,-0.001437631,-0.275084874,-0.740354838,0.05703154,-0.19942449,-0.201390837,0.922011237,0.562667723,2.820770907,-3.686666602,7.462300963
0.020442604,-0.031340953,0.138367036,-0.022393171,-0.04277146,0.319130893,-0.346616428,0.855749038,0.387762335,2.834332727,-3.738630041,7.436668556
