sub1,sub2,sub3,sub4,sub5
3746.026535,1618.258652,-317.9518503,-1235.020399,521.2970614
3745.99964,1601.309799,-409.5316484,-1306.317637,461.9998468
3746.052529,1581.987967,-303.2151734,-1333.583999,333.0086763
3746.05994,1562.165869,-332.6231675,-1352.701132,160.6584898
3746.018013,1541.900704,-317.5206754,-1365.564655,-50.11338569
3746.035128,1519.546501,-296.5907315,-1336.806173,-442.4747241
3746.087425,1495.455891,-276.7066575,-1273.05425,-1024.11241
3746.067939,1471.314444,-304.9107159,-1226.276048,-1198.795619
3745.982299,1447.037319,-253.5078092,-1195.759151,-949.5026591
3745.867793,1422.018323,-275.2076117,-1160.159918,-813.7885866
3745.700344,1396.636092,-162.3502094,-1131.769042,-670.2471844
3745.574453,1369.414791,-287.0890203,-1069.828764,-209.57146
3745.496843,1340.244378,-310.5025214,-971.1289275,519.1902277
3745.402179,1310.145395,-110.2710505,-865.6030302,740.5865073
3745.312991,1278.763224,-138.2149292,-743.624539,439.2432531
3745.077883,1248.342355,-275.3161202,-639.8901407,115.9560242
3744.676087,1219.193004,-134.7136465,-560.7366137,-406.4488315
3744.19614,1189.984509,-132.7251351,-482.5739788,-746.2415348
3743.593845,1161.370623,-176.5543429,-415.8859265,-825.2941978
3742.942562,1132.269751,-56.81612158,-347.1524726,-635.9737186
3742.248534,1102.584129,-132.7821068,-274.6301285,-33.9204273
3741.435634,1073.435804,-46.45601028,-214.4630177,308.30759
3740.518147,1044.610943,-31.40665251,-164.0052219,409.5527833
3739.629831,1014.096261,-46.25521522,-86.41619766,592.3753201
3738.771517,981.8730722,-3.76065927,19.15313424,718.5529357
3737.887453,948.7778578,32.2757335,136.5592787,722.8096768
3737.010583,914.3110243,50.31471194,275.0889784,611.0147024
3736.04205,879.948245,65.22968548,409.0116219,503.7783967
3734.974857,845.7904489,45.96320314,536.4822612,392.1792295
3733.885095,810.6922508,160.6532088,678.0076645,250.0917816
3732.750365,774.9846104,186.9566656,827.8500859,103.8682729
3731.854263,742.1370263,122.5034192,940.6806183,-28.82532642
