sub1,sub2,sub3,100mspd,10mspd
-0.536552909,-2.881122206,32.75767511,14.7088,11.9577
0.523529143,-1.668451306,33.37492216,14.3857,11.782
0.082144069,-1.560475052,33.49833098,13.8766,11.4899
-0.497981149,-3.800758237,32.86873939,13.3465,11.1826
0.338535717,-6.101066226,31.44253051,12.9485,10.9513
-0.247496703,-5.762409431,29.42990613,12.7816,10.8526
0.148253341,-3.606932016,27.24867867,12.7854,10.847
0.406064534,-2.653510782,25.40744625,12.8668,10.8757
-0.657476022,-3.758267962,24.35574398,12.938,10.8839
0.180775725,-5.060156252,24.34938053,12.9336,10.8325
-0.040756731,-5.402658001,25.37341473,12.8652,10.7363
0.626976044,-5.612591593,27.14561555,12.7634,10.6235
-0.917749253,-6.169192273,29.19694153,12.6586,10.5225
0.387278525,-6.228957589,31.00167906,12.5754,10.4551
0.380226162,-5.596401049,32.11617489,12.5139,10.4166
-0.513691704,-5.291744616,32.28543632,12.468,10.396
-0.304582805,-5.445506213,31.49008902,12.4319,10.382
1.135430137,-4.952284304,29.92685417,12.4003,10.3654
-0.810613914,-3.965738592,27.93635251,12.3693,10.3435
-0.088828946,-4.207046256,25.9058752,12.3357,10.3154
0.079305205,-5.757293966,24.17798876,12.2962,10.2803
0.693389002,-6.222099626,22.98871062,12.248,10.2371
-0.802194039,-4.523119143,22.44531318,12.1889,10.1829
0.089493721,-2.828739308,22.53924559,12.1166,10.1141
0.111089189,-2.940577421,23.17948823,12.0284,10.027
0.443977167,-3.472870083,24.22889292,11.9264,9.9233
-0.092286131,-2.748293437,25.53057957,11.8342,9.8271
-2.083708032,-1.786627094,26.92033513,11.7815,9.7687
4.629598069,-1.889458939,28.22986087,11.7994,9.7799
-5.330492044,-1.837166772,29.29071751,11.9157,9.888
3.298383,-0.36632297,29.94793997,12.1279,10.0874
-0.19861398,0.922426618,30.08618736,12.4202,10.3588
-0.934494762,0.261624122,29.66287064,12.7695,10.6756
-0.148463574,-0.767425678,28.73588925,13.149,11.0092
0.652413512,0.305854618,27.47173187,13.5382,11.3427
0.207200802,2.638684776,26.12411442,13.9213,11.6649
-0.781547146,3.578706095,24.98284105,14.2843,11.9665
0.596924901,2.879257118,24.30381798,14.6166,12.2409
0.273154252,2.427012268,24.23983348,14.9189,12.4901
-1.587611892,3.0633809,24.79423099,15.1946,12.7184
1.483130815,4.119747493,25.81442363,15.4472,12.9297
0.117052573,4.877113379,27.03055815,15.678,13.1256
-0.497715748,4.922550453,28.13019946,15.8795,13.2972
-0.236545077,4.37248375,28.84755445,16.0423,13.4334
0.09770962,4.146184295,29.03988893,16.1564,13.5227
0.056086614,4.652791617,28.72676015,16.2141,13.5563
0.190817891,5.170422078,28.07887249,16.2158,13.5354
0.323092413,5.622704975,27.35930313,16.1645,13.4643
-0.299332761,6.502759834,26.8353341,16.0633,13.3472
-0.70379154,6.681181309,26.68897003,15.9218,13.1947
0.230591315,5.086514145,26.95500894,15.772,13.0401
0.84972719,3.596826615,27.5068482,15.6509,12.9217
-0.111305307,3.820402275,28.09481812,15.5941,12.8766
-0.604512649,4.05021781,28.42479477,15.6194,12.9236
0.136370303,3.633660483,28.25179831,15.6769,13.0115
-0.075157786,4.701590883,27.45855948,15.7009,13.0726
-0.539233275,6.335831497,26.09416666,15.6271,13.0404
2.035748777,4.935957527,24.36111448,15.4151,12.8718
-1.531917292,1.72602643,22.55589086,15.1098,12.6085
-0.177564458,0.904526502,20.98303796,14.7737,12.3103
0.180472745,1.668984398,19.87054286,14.463,12.0319
0.003288447,0.893712737,19.31299882,14.2181,11.8133
0.6044616,-0.07342262,19.25896102,14.0377,11.6537
-0.138340528,1.184431913,19.54390862,13.9128,11.5446
-0.166890734,2.761498017,19.95539272,13.8366,11.479
-0.875564759,1.708326908,20.30723785,13.8006,11.448
0.658729876,-1.296827057,20.49809718,13.787,11.4317
0.533169402,-3.309556474,20.53638707,13.7755,11.4073
-0.109657723,-2.996314268,20.52597199,13.746,11.3522
-0.311136711,-1.919340044,20.62047676,13.6834,11.2515
-0.428612417,-1.905516738,20.96412915,13.5937,11.1203
0.171315107,-2.321679243,21.64036414,13.4882,10.9819
0.281798249,-2.007092727,22.64529448,13.3788,10.8602
0.566173443,-1.989589073,23.89341563,13.2815,10.7782
-0.315765982,-3.285471898,25.25123788,13.2245,10.7528
-1.196079615,-4.648986459,26.58506607,13.2395,10.7988
1.203347897,-4.908372325,27.80502443,13.3576,10.9307
-0.67143936,-4.40833644,28.8897758,13.5959,11.1529
0.936555721,-3.433646205,29.88403588,13.9158,11.4333
-0.115250543,-2.455821967,30.87099341,14.2627,11.7286
-1.119717018,-2.730811242,31.93052826,14.5793,11.994
0.594478335,-3.925500719,33.09870471,14.8204,12.1943
-0.060414653,-4.063857375,34.34304689,14.9918,12.3354
0.596614274,-3.348809257,35.56219498,15.1134,12.4346
-0.208368211,-3.621591719,36.60995993,15.2057,12.5098
-0.582143009,-3.933440214,37.33558322,15.2878,12.5774
0.291449934,-2.238358864,37.62690893,15.3693,12.6467
-0.4604143,-0.342302712,37.44271701,15.4576,12.725
1.32798626,-1.102521123,36.82453486,15.5601,12.82
-0.967911579,-2.893110965,35.88522027,15.6778,12.9328
0.125631336,-2.600427076,34.77901824,15.7842,13.0392
-0.197492409,-0.998562921,33.66318698,15.8461,13.1085
0.065369824,-0.30314117,32.6630572,15.8302,13.1098
0.414703051,-0.134946572,31.85024009,15.718,13.0254
-0.024815771,0.47243226,31.23865661,15.5494,12.8885
-0.392467472,0.832996416,30.79702026,15.3789,12.745
-0.080979525,0.535746561,30.47143882,15.2606,12.6408
0.2413088,0.404132211,30.20944276,15.2335,12.6092
0.160328334,0.830988104,29.97752478,15.2768,12.6355
-0.031344895,1.437860848,29.76760658,15.3548,12.6928
-0.177738615,1.962441747,29.59233209,15.4319,12.7545
-0.163730581,2.196410173,29.47305123,15.4808,12.7999
0.121919607,2.029462375,29.42646048,15.5082,12.8327
0.276072692,1.901231783,29.45554284,15.5291,12.8625
-0.002866226,2.165563853,29.54805132,15.5587,12.899
-0.263822956,2.422198161,29.68238525,15.6081,12.9494
-0.127782229,2.300878564,29.83767916,15.6727,13.0111
0.125396329,2.069902929,30.00338759,15.7441,13.0788
0.189913119,2.008638757,30.18409862,15.814,13.1475
0.08116735,2.06851908,30.3974523,15.8765,13.2134
-0.126854145,2.167001969,30.66595234,15.9369,13.279
-0.245226232,2.119589783,31.00596255,16.0031,13.3483
-0.03624259,1.709073595,31.41830322,16.0832,13.4253
0.260933053,1.203647637,31.8842079,16.1811,13.5114
0.186587691,1.065265562,32.36827514,16.2842,13.5973
-0.110577299,1.143666863,32.82732324,16.3755,13.6704
-0.199952228,1.002513461,33.22181344,16.4378,13.7182
-0.097559482,0.649483403,33.52561335,16.458,13.7311
0.046751065,0.250661379,33.73064677,16.4392,13.7115
0.20332377,-0.152190849,33.84507252,16.3891,13.6649
0.162190073,-0.345880966,33.88619499,16.3155,13.5971
-0.13706026,-0.270447052,33.87130608,16.2248,13.5148
-0.250545104,-0.377305951,33.81030915,16.1179,13.4262
-0.011905565,-0.837133226,33.70304677,15.9931,13.3395
0.138733566,-1.207700508,33.54215176,15.8484,13.2619
0.077304431,-1.358736545,33.31984163,15.6832,13.1974
0.070021457,-1.534659138,33.03537425,15.5055,13.14
0.005927219,-1.608499765,32.699583,15.3255,13.0816
-0.182511333,-1.505980829,32.33414689,15.154,13.0139
-0.120470914,-1.606802545,31.96552373,14.9992,12.9315
0.121169625,-1.8674824,31.61584621,14.8591,12.838
0.089050878,-1.855682461,31.29455585,14.7293,12.7396
-0.013806179,-1.779355033,30.99447764,14.6052,12.6424
0.107699008,-1.922119841,30.69439305,14.4831,12.5514
0.036251306,-1.839141357,30.36757122,14.3633,12.4649
-0.26758175,-1.468075576,29.99320606,14.2466,12.3793
-0.171177335,-1.434990575,29.56632191,14.1336,12.2905
0.181286232,-1.607705963,29.10207488,14.0255,12.1964
0.183968142,-1.404444409,28.63242388,13.9253,12.1033
0.089033119,-1.106383685,28.19611966,13.8367,12.0196
0.098846507,-0.937894418,27.82569474,13.7637,11.9541
-0.22747501,-0.464242563,27.53650975,13.7098,11.9134
-0.500498563,-0.060436681,27.32229899,13.6781,11.8954
0.025955147,-0.441171167,27.15920981,13.6715,11.8962
0.592419266,-0.809313323,27.01694544,13.6928,11.9116
0.307452024,-0.247643437,26.87262292,13.7431,11.9379
-0.162482386,0.561241059,26.7215842,13.8145,11.9716
-0.33173673,1.087585527,26.58030264,13.8965,12.0088
-0.471502574,1.543187439,26.47948559,13.9782,12.0453
0.102323838,1.191016509,26.449426,14.051,12.0778
0.008812994,-0.06189552,26.50308253,14.1163,12.1087
1.426160778,0.028830286,26.62385766,14.1787,12.142
-0.484168426,1.969695744,26.7638628,14.2435,12.1823
-1.11379765,2.69570009,26.85487268,14.3147,12.2326
0.335697827,1.461693617,26.82940048,14.3869,12.2852
-0.227133713,1.372003649,26.64513006,14.4514,12.3287
0.045322209,2.568047603,26.30397413,14.4973,12.3501
1.24333623,1.865556309,25.85819265,14.5162,12.3402
-0.246221379,0.076143948,25.40007743,14.5142,12.3105
-0.536706921,0.819355356,25.03735156,14.5017,12.2775
-1.192911597,2.911256898,24.8616547,14.4897,12.2586
1.290231048,2.676763198,24.92034704,14.4859,12.2648
-0.185866312,1.154654974,25.20121134,14.4842,12.2813
-0.074499038,1.178949734,25.6355493,14.4752,12.2869
1.10713062,1.565143937,26.1190056,14.4494,12.2603
-1.409866052,0.63650406,26.54336199,14.4003,12.1882
0.126988537,0.184292564,26.8287189,14.3339,12.0877
0.187521467,1.157057063,26.94534149,14.2589,11.9841
-0.128591947,1.303554838,26.91809761,14.1841,11.9022
1.022425424,0.081465437,26.81257507,14.117,11.8611
-1.436419227,-0.201996632,26.70841586,14.0588,11.8556
0.43244247,0.529468568,26.66979286,14.0088,11.874
0.709837471,0.086078259,26.72367299,13.9662,11.9048
-0.669234495,-0.944074698,26.85330919,13.9291,11.9368
0.604943454,-0.28913825,27.00850308,13.892,11.9621
-0.723224814,0.805749259,27.12782639,13.8487,11.9733
0.339367149,-0.439744887,27.16361029,13.7928,11.9634
-1.5656538,-2.684127425,27.09978122,13.7199,11.9285
2.280849669,-2.595301182,26.95580464,13.6325,11.8779
0.295680996,-0.686750109,26.77582059,13.535,11.8245
-0.726869171,0.231569516,26.60818499,13.4317,11.781
-0.625165944,-0.026816852,26.48458017,13.3252,11.753
-0.616035932,-0.257530784,26.40797982,13.2119,11.7178
-0.138344984,-1.009036548,26.35492361,13.0877,11.6468
1.113251435,-2.554913655,26.2912779,12.9517,11.5143
1.354124543,-3.063514634,26.19449984,12.8132,11.3137
-0.098620938,-1.786730141,26.07201338,12.6998,11.093
-1.474566012,-0.479252256,25.96625463,12.6336,10.9044
-1.99428352,0.036696268,25.9421264,12.623,10.7862
1.554113407,0.595775278,26.06011132,12.662,10.7539
0.404134278,0.620742326,26.3451234,12.7292,10.7789
1.300358469,-0.894743344,26.76438488,12.8055,10.8289
0.8444282,-2.109952394,27.22552419,12.8753,10.875
-1.635355676,-1.18989534,27.59907052,12.9229,10.8925
-2.755211051,-0.221733475,27.75997537,12.9264,10.8686
1.411025751,-0.845377584,27.63435183,12.8634,10.7935
1.083361802,-0.207141722,27.23377992,12.7123,10.6585
0.313910631,2.643839316,26.66225005,12.4663,10.4627
2.365639832,2.834700832,26.08965934,12.1696,10.2366
-2.698258554,-0.970248437,25.69787318,11.8801,10.0198
-2.048232007,-2.127767361,25.61636609,11.6563,9.8537
1.334860133,1.695060894,25.87007897,11.5369,9.7663
-0.396568395,3.126769138,26.35979926,11.4826,9.7265
2.087862283,-0.623163201,26.88530092,11.4332,9.6865
1.008187926,-1.954981257,27.20679333,11.3283,9.597
-1.351394711,1.775421794,27.12597292,11.131,9.4282
-2.613436386,3.14404226,26.55939413,10.8885,9.2202
1.117601747,0.414901671,25.57749658,10.6537,9.0168
0.571248273,0.625903137,24.39284859,10.4623,8.846
-0.239562498,3.561610729,23.29795177,10.332,8.7205
3.096943103,1.732345298,22.5707116,10.2482,8.6293
-1.819685224,-2.953707292,22.37815677,10.1989,8.5656
-2.990308148,-2.179296474,22.71146857,10.175,8.5252
2.126407496,1.737142863,23.37644964,10.1636,8.5001
-0.861704052,1.275924177,24.04577988,10.1469,8.4748
1.46699856,-0.415581408,24.35858285,10.1064,8.4328
0.271699714,2.182211758,24.03608853,10.0239,8.3573
1.052423341,3.552065507,22.97551115,9.8895,8.2393
-3.888314168,-1.041317435,21.29033843,9.7262,8.0988
1.284201163,-4.628780437,19.28235395,9.5655,7.9633
0.806663746,-2.554830085,17.35328001,9.4391,7.8608
-0.044491583,-0.414160028,15.88427572,9.3709,7.8115
0.922625597,-0.672493189,15.12259228,9.3508,7.8034
-0.071753754,0.358553892,15.11250585,9.3609,7.8168
-1.699349648,1.466122391,15.69280174,9.3838,7.832
-0.363634582,-0.679466403,16.56057533,9.4058,7.8346
1.256584264,-3.070935218,17.37867154,9.4236,7.8277
0.53139215,-2.837326614,17.88946727,9.4309,7.8147
-0.147674308,-2.285566427,17.99598224,9.423,7.8011
-0.112301834,-2.126186997,17.78307083,9.4161,7.8085
-0.729366746,-1.084940854,17.47258387,9.4593,7.8741
-0.53989124,-0.788421785,17.32951437,9.5896,8.0194
0.876026534,-1.845605117,17.55319987,9.8109,8.235
0.839214681,-1.711419646,18.19273354,10.0909,8.4816
-0.441534788,-0.633681318,19.11712429,10.365,8.7012
-0.527760261,-0.929939968,20.05149934,10.5747,8.8432
-0.085686836,-1.742979508,20.66748713,10.6678,8.8637
-0.149035069,-1.861412563,20.69688652,10.6099,8.7374
0.341621019,-2.162224654,20.02936869,10.4284,8.5038
0.701095617,-1.941434347,18.76009546,10.1666,8.2191
-0.29672557,-0.140643538,17.16995094,9.8675,7.9389
-0.797126485,1.1082197,15.64378823,9.572,7.7099
0.178896774,0.539272126,14.55296786,9.3122,7.5415
0.41975588,0.201370148,14.14049197,9.1186,7.4347
-0.220922066,0.288362227,14.44626117,9.0244,7.3936
0.270745339,-0.962490603,15.29677046,9.0591,7.4233
0.513747632,-1.860053086,16.36241965,9.2153,7.5087
-1.813723514,0.228930414,17.2635975,9.4671,7.6195
1.498382716,3.150575608,17.69104168,9.7771,7.7132
-0.370603039,3.368895678,17.50170736,10.0988,7.7494
-0.144398576,1.594673301,16.75972527,10.3832,7.7313
0.467647456,0.712248206,15.71010434,10.5844,7.6778
-0.219064752,1.204416316,14.69464844,10.6594,7.6107
-0.609317207,1.311291427,14.03802578,10.587,7.5514
0.551047056,0.777785546,13.9411674,10.4249,7.5118
0.099825123,1.67382314,14.41635174,10.249,7.5003
-0.26806089,3.833533667,15.28452722,10.1349,7.5244
0.414766542,4.050042952,16.23519051,10.1426,7.59
-0.319582831,2.340574989,16.92900784,10.2629,7.6909
-0.308285596,1.868534222,17.10975137,10.4642,7.8143
0.158988532,2.151722496,16.68928897,10.7073,7.9427
0.437590021,1.174282377,15.7781276,10.9572,8.0633
-0.126516353,0.755005828,14.65151053,11.2123,8.1892
0.06863908,2.119639406,13.66172151,11.4813,8.34
-0.550159376,3.105646377,13.124513,11.7725,8.5331
0.043997154,2.859996751,13.21600609,12.0859,8.7736
0.037022968,2.019621311,13.91335572,12.393,9.0277
1.255574216,1.085542739,14.99888304,12.6588,9.2516
-1.061481225,1.253990177,16.12749105,12.8478,9.4011
-0.257865052,1.310666298,16.93719875,12.9346,9.4442
-0.061383224,-0.37740317,17.16878639,12.933,9.3989
-0.264763579,-0.392400962,16.75716454,12.8661,9.2958
2.236981388,1.417767132,15.86525148,12.7566,9.1647
-1.667092305,0.278710294,14.84838201,12.6247,9.0309
-0.286466455,-1.311835255,14.15830171,12.4838,8.9065
-0.554012009,-0.200179979,14.21419199,12.3458,8.8007
0.722936312,0.558741146,15.27832254,12.2229,8.7229
1.80136674,0.525846033,17.37278723,12.126,8.6798
-1.504981815,-0.496779542,20.26176136,12.0597,8.6667
-0.886601839,-1.557939301,23.50454114,12.0263,8.6754
-0.292102372,-1.892027618,26.56412999,12.028,8.6974
1.524539984,-5.315002945,28.94046296,12.0554,8.7184
1.1160355,-5.167102043,30.29106654,12.0538,8.7002
-2.043442134,0.776792034,30.5066501,11.9572,8.5993
-0.108923456,1.445852726,29.72307073,11.7026,8.3748
-0.666537687,0.806704785,28.2698329,11.2669,8.018
3.166060916,0.960896682,26.5730424,10.7538,7.6165
-2.378304845,-4.835301785,25.04233806,10.284,7.2682
1.042862807,-8.060270594,23.97369362,9.9525,7.0461
-2.168817388,-4.756869467,23.49299091,9.8047,6.98
2.536156473,-2.067780902,23.55162443,9.7888,7.0192
-0.903883362,0.50423795,23.96964541,9.8423,7.1055
-0.06590206,2.226968036,24.50893402,9.9077,7.1839
-0.097761203,-0.074460847,24.95222205,9.9402,7.2119
0.128921132,-2.693761189,25.16484006,9.9401,7.1955
0.203318902,-3.417028028,25.12370913,9.9159,7.1511
-0.528956318,-3.340356675,24.90931299,9.8713,7.0905
0.266796733,-2.064197178,24.66740045,9.8068,7.0205
0.19081404,-0.995561612,24.55474757,9.728,6.9417
0.266684029,-0.742417824,24.6857338,9.6436,6.8554
-0.543786996,0.549891793,25.0938952,9.5639,6.7638
-0.366774466,1.420086402,25.71668806,9.4992,6.6704
0.229926308,0.155259769,26.40481392,9.4567,6.582
1.04907623,-1.010852928,26.9517767,9.4417,6.5067
-0.497969222,-0.848094367,27.13606359,9.4579,6.4515
-0.13657129,-0.800923894,26.76749518,9.5036,6.4196
-1.839579413,-0.230452707,25.73003212,9.5595,6.4007
1.967488523,2.827941936,24.01456954,9.6025,6.3794
1.587502475,3.516186035,21.73631149,9.5844,6.3411
-2.238324154,-0.942478168,19.13226242,9.5707,6.2798
-0.216110877,-0.554147204,16.53591227,9.5001,6.2147
-1.153286951,2.391601653,14.32916406,9.4248,6.2
3.329234968,-0.778817136,12.876259,9.3713,6.218
0.379628301,2.623193764,12.45017289,9.3813,6.2225
-4.126186758,6.45699093,13.16693158,9.3983,6.2877
2.362781968,-1.6355579,14.94526398,9.4647,6.3647
-1.949124311,0.306538994,17.50614291,9.5373,6.4121
5.302586791,4.108815157,20.41859805,9.5959,6.4136
-5.042235775,-2.025903499,23.18619305,9.634,6.3921
1.704019554,3.32998563,25.35599482,9.6459,6.3739
-1.885559292,3.782697314,26.62286198,9.6168,6.3755
3.0149744,-2.135022201,26.9000478,9.5349,6.4059
-0.84989662,2.435783312,26.33411331,9.4228,6.459
-0.528861136,1.722048659,25.25681248,9.3129,6.5232
-0.71315818,1.828159018,24.08499916,9.2317,6.5732
0.418516227,2.96541807,23.1960657,9.1904,6.5977
0.973535078,0.131063922,22.815401,9.1659,6.5798
-0.272692073,0.132363562,22.95032851,9.1293,6.5292
-0.458212054,-2.283641252,23.39185331,9.0529,6.4531
-0.505459562,-0.509474653,23.78493422,8.9196,6.3604
0.529480678,2.144252946,23.74626638,8.7528,6.2647
0.484369758,0.802816866,22.99281338,8.5864,6.1811
-0.134452812,1.594428627,21.44002419,8.4539,6.1246
-0.497138052,0.8894707,19.23766735,8.3801,6.1046
-0.128926763,-1.112038457,16.73096522,8.3566,6.1094
0.349944851,-2.378880415,14.35893556,8.3662,6.1199
0.350964297,-2.373506066,12.52254177,8.3918,6.1152
-0.35916753,-1.286207152,11.46537468,8.4185,6.0802
-0.035949864,-0.929577117,11.20552698,8.4403,6.0235
-0.267675033,0.177427943,11.54024709,8.4534,5.9599
0.543704136,0.845738223,12.12055764,8.4536,5.9037
-0.296878364,-0.782733724,12.56961209,8.4387,5.8645
0.234295418,-2.658526888,12.60423147,8.415,5.8376
-0.350061296,-2.848745803,12.1188071,8.391,5.8155
0.223469146,-1.918116743,11.2046476,8.3758,5.7904
-0.113424631,-1.467517824,10.10094246,8.3751,5.7565
0.11926915,-1.116827275,9.097558125,8.3819,5.7134
-0.014847369,-1.051428792,8.426276161,8.3858,5.6626
-0.01546042,-2.054544747,8.180005167,8.3758,5.6053
-0.139127435,-2.348928387,8.288055822,8.3462,5.5445
0.1503903,-1.074530311,8.554140011,8.3127,5.4884
-0.019008812,-0.141364848,8.740373659,8.2957,5.4462
0.125383167,-0.659299533,8.663916367,8.3152,5.4264
-0.320020632,-1.48903389,8.269054521,8.3833,5.4346
0.066536162,-2.07427054,7.647734378,8.4841,5.4646
0.336175962,-2.447862551,7.001686589,8.5946,5.5076
-0.161530209,-1.540042951,6.56157316,8.6924,5.5546
-0.012304776,-0.112267297,6.494572073,8.7578,5.596
-0.571536411,0.505939561,6.83559685,8.7813,5.6199
0.719649444,0.852547019,7.467803538,8.756,5.6142
0.194909056,0.345951858,8.159139086,8.675,5.5672
-0.324382649,-0.56646255,8.640845199,8.5374,5.4739
-0.409963523,-0.578982788,8.698946311,8.365,5.3527
-0.218388463,-0.977752526,8.246140989,8.1846,5.2276
1.178303033,-0.688283919,7.349980886,8.023,5.1216
-0.233902752,1.363968869,6.209933883,7.9025,5.0536
-0.430155037,2.025997087,5.09415795,7.8321,5.028
-0.671163957,1.701457017,4.259706941,7.8172,5.0442
0.53719088,2.029659215,3.883149904,7.8631,5.1002
0.849159265,1.088880369,4.021960366,7.967,5.1887
-0.323568199,0.059481273,4.614086926,8.0939,5.2839
-0.55302505,1.183551166,5.509473884,8.2006,5.3569
-0.490343331,2.402165441,6.51817789,8.2439,5.3791
0.682636622,1.78951283,7.457850549,8.1966,5.3338
0.527230942,1.734655443,8.188113615,8.0946,5.2493
-0.056166983,2.778714653,8.62745233,7.9899,5.165
-0.714831789,1.849328819,8.755502969,7.9341,5.12
-0.399463548,2.082524086,8.606939462,7.9569,5.137
0.484179291,3.963884861,8.261935848,8.0018,5.173
0.875923141,2.159825708,7.834251151,7.9909,5.169
-0.275436383,0.960916955,7.454519428,7.8484,5.0671
-0.650811516,2.274785116,7.2460264,7.5291,4.8335
-0.764857512,1.681017121,7.293840391,7.0962,4.5176
1.271849346,2.174223065,7.613927589,6.6349,4.1838
0.192667278,3.703851881,8.133480841,6.2203,3.8845
0.145593802,2.380539234,8.693866964,5.8999,3.6492
-1.392495442,1.15054759,9.081947852,5.6567,3.4638
0.357625378,1.586894904,9.085479718,5.4646,3.3109
0.561564531,1.610706662,8.557728807,5.3016,3.1763
0.402214664,1.787679442,7.470105894,5.1516,3.0505
-0.330984898,1.988016681,5.932968217,5.013,2.94
-0.752831831,0.928629853,4.174201978,4.8875,2.8553
0.309308553,-0.11903758,2.479729027,4.776,2.8048
0.290816288,0.094981186,1.114202526,4.6781,2.7908
0.362489222,0.779339421,0.248171357,4.5909,2.8001
-0.338400742,1.072005136,-0.083604394,4.5122,2.8167
-0.359365733,0.658321213,0.02104452,4.4431,2.8264
-0.017487725,-0.389765922,0.377253647,4.387,2.819
0.396342225,-1.339568969,0.783226744,4.3409,2.7908
0.189491963,-1.548183812,1.088691849,4.2924,2.7389
-0.204834399,-1.292428893,1.237263293,4.2205,2.6585
-0.334761905,-1.27451073,1.269272636,4.1036,2.5471
0.043812475,-1.651190468,1.287377993,3.9449,2.4188
0.294115759,-1.995526135,1.401410376,3.7575,2.2914
0.121527354,-2.087463214,1.675935861,3.5575,2.1801
-0.187626201,-2.163772876,2.101399077,3.36,2.0941
-0.166267091,-2.492657478,2.598924569,3.1679,2.0274
-0.012547078,-3.11204647,3.054593548,2.9802,1.9695
0.198221523,-3.675431466,3.367209944,2.7944,1.9098
0.089993247,-3.738896292,3.488903045,2.6079,1.8386
-0.048951255,-3.473001748,3.441953003,2.4205,1.7497
-0.216004055,-3.369901529,3.305905584,2.2338,1.6393
-0.028741543,-3.502919953,3.181661496,2.0504,1.5049
0.183353932,-3.691841806,3.148487874,1.8735,1.3453
0.157848472,-3.739972792,3.23212432,1.7018,1.1646
-0.132754687,-3.623975632,3.396730319,1.5304,0.96984
-0.218345551,-3.704580914,3.562926465,1.3511,0.77448
0.040483207,-4.043679059,3.643195852,1.1577,0.60907
0.217213147,-4.136242827,3.57902968,0.95856,0.52278
0.056783068,-3.780912637,3.364129569,0.76819,0.55073
-0.151626311,-3.252858325,3.044484636,0.60193,0.66022
-0.150412387,-2.885843807,2.696256194,0.46879,0.80258
0.071330229,-2.803087019,2.39175679,0.37302,0.97139
0.182040381,-2.700541001,2.168500619,0.3366,1.1674
0.029892804,-2.394400016,2.014507212,0.39171,1.3868
-0.144572763,-2.071145688,1.875718451,0.53814,1.6212
-0.162825767,-1.848973451,1.681799218,0.74928,1.8537
0.09757209,-1.806436334,1.378864245,1.0083,2.0691
0.262130893,-1.517177645,0.955046752,1.3088,2.2544
-0.06410641,-0.684185084,0.448291494,1.6475,2.4013
-0.21043523,-0.043244269,-0.066320501,2.0189,2.5163
-0.136843605,0.350400199,-0.503556594,2.4172,2.6095
0.248527674,0.54874697,-0.797274644,2.8372,2.6919
0.290661713,0.628826392,-0.919488105,3.2785,2.7785
-0.369593212,1.906220653,-0.882046866,3.7584,2.8998
-0.075771672,2.871309786,-0.722147817,4.2975,3.0881
-0.1040001,1.844612039,-0.480611939,4.9175,3.3746
0.521758935,1.383476712,-0.185235647,5.62,3.7705
-0.089284133,2.038076675,0.151207458,6.3218,4.2013
-0.428429522,3.021890253,0.516539269,6.9187,4.5684
0.128066606,4.896004719,0.875928675,7.3084,4.7771
0.005360571,6.120753012,1.153886417,7.4242,4.7776
0.562625106,5.431772531,1.235602363,7.3248,4.6419
-0.65363212,3.569118403,0.994513717,7.0874,4.4478
0.057068048,2.871908531,0.34102342,6.7724,4.2286
0.010463785,4.523995681,-0.724459465,6.4227,3.9784
0.396379419,5.48065293,-2.077032349,6.0651,3.705
-0.208406266,5.419411455,-3.471005189,5.7307,3.4434
-0.227237444,6.2562631,-4.589025656,5.4549,3.2444
-0.022371697,6.218746878,-5.126375181,5.282,3.1735
0.446144197,5.488284022,-4.884428219,5.2442,3.2587
-0.257322462,5.26733851,-3.840016048,5.3486,3.4719
-0.023028821,4.795668552,-2.162639731,5.5671,3.7383
-0.172133516,4.540456844,-0.168323328,5.8527,3.9849
0.307349807,4.094397333,1.778252861,6.185,4.2137
0.049025465,3.879582165,3.38139237,6.564,4.4563
-0.386359976,4.586087467,4.510272509,6.9966,4.7437
0.292396108,4.710389052,5.237214839,7.4843,5.0915
-0.14174848,4.329622849,5.802125631,7.9915,5.4678
0.291242194,3.834997556,6.51376025,8.4695,5.8298
-0.427319519,3.084757146,7.622562373,8.8658,6.1354
0.174855191,1.333355904,9.211788906,9.1362,6.3493
0.159774284,-0.128163818,11.14838953,9.2789,6.4662
-0.07989545,0.215846388,13.11404906,9.3042,6.4886
-0.157422431,0.099988139,14.70743429,9.2232,6.4188
-0.016611084,1.614678942,15.58193214,9.0528,6.2665
0.310768472,2.980015106,15.56921642,8.8317,6.0689
-0.081520245,-0.171847205,14.74336745,8.6042,5.87
-0.267133101,-3.044507746,13.40164085,8.4147,5.7133
-0.014267778,-4.294239883,11.96850766,8.2943,5.6286
0.390848928,-3.488701567,10.85785264,8.2211,5.5935
-0.020497846,-2.423039541,10.34353739,8.1599,5.5724
-0.43393004,-3.461110995,10.48504103,8.0753,5.5303
0.121131613,-2.394947945,11.13381633,7.9489,5.4467
0.097137501,-4.052415005,12.0152775,7.8293,5.3614
0.601496655,-5.344134843,12.85263819,7.7823,5.3298
-1.060601841,-2.062530181,13.48313202,7.8737,5.4083
0.38838578,-5.598961166,13.92057539,8.1434,5.6346
0.099177963,-9.748771826,14.33959386,8.5296,5.9622
0.409245264,-7.487279911,14.98803465,8.944,6.3209
-0.397092162,-5.666026372,16.06311853,9.298,6.6375
-0.738301142,-3.694078501,17.60237964,9.5244,6.8555
1.047817177,-2.553875602,19.43605843,9.6433,6.9883
0.121000721,-5.085585317,21.2245846,9.6966,7.068
