Power,100mspd,10mspd,Pre,Hum,Cloud,10mdir,Temp,Irra,Rain,100mdir
28.96,13.0131,11.0372,102388.8365,100.3691,1,32.6505,283.4607,36.9113,0.0035526,32.6399
29.54,13.2183,11.1932,102399.1719,100.3737,1,33.1987,283.4649,29.5514,0.0035629,33.1405
27.52,13.3681,11.3043,102409.3823,100.3066,1,33.4832,283.4955,21.494,0.0035705,33.4027
24.13,13.4759,11.3817,102419.1975,100.1676,1,33.6301,283.5434,13.332,0.0035762,33.5507
22.52,13.5666,11.4462,102428.4335,100.0245,1,33.7981,283.5966,6.1235,0.0035809,33.7372
21.39,13.6657,11.5193,102436.9063,99.9324,1,34.14,283.6431,0.92667,0.0035858,34.1091
21.77,13.7918,11.6163,102444.5006,99.9305,1,34.7442,283.6735,0,0.0035916,34.748
24.79,13.9322,11.7263,102451.3768,99.9957,1,35.4637,283.688,0,0.0035978,35.5003
26.47,14.0641,11.8301,102457.7638,100.0891,1,36.1022,283.6897,0,0.0036037,36.164
27.06,14.1627,11.9068,102463.8906,100.1718,1,36.4742,283.6813,0,0.0036087,36.5489
28.15280263,14.2068,11.9389,102469.9898,100.212,1,36.4481,283.6659,0,0.0036124,36.5212
28.98,14.1943,11.9239,102476.3071,100.2062,1,36.0845,283.6466,0,0.0036162,36.1491
27.49,14.1286,11.8642,102483.092,100.1581,1,35.4855,283.6266,0,0.003622,35.5444
27.32,14.0129,11.7619,102490.5938,100.0711,1,34.7493,283.6093,0,0.0036316,34.8149
27.72,13.8528,11.622,102498.8443,99.9525,1,33.9653,283.5962,0,0.0036455,34.057
31.78,13.6673,11.4627,102507.0061,99.8232,1,33.191,283.5832,0,0.0036583,33.323
33.42,13.4785,11.3055,102514.0242,99.7078,1,32.4829,283.5644,0,0.0036635,32.66
33.07,13.3079,11.171,102518.8438,99.631,1,31.9063,283.5341,0,0.0036545,32.1224
32.66,13.1656,11.0688,102520.596,99.6069,1,31.4778,283.4903,0,0.0036296,31.7193
34.1,13.0175,10.9659,102519.1569,99.6086,1,30.9901,283.4462,0,0.0036078,31.2533
32.87,12.8205,10.82,102514.5886,99.5988,1,30.1636,283.4191,0,0.0036131,30.459
35.46,12.5354,10.5928,102506.9531,99.5404,1,28.685,283.4261,0,0.0036697,29.0386
35.05,12.1568,10.2772,102496.8027,99.4012,1,26.3404,283.4755,0,0.0037828,26.7901
34.02,11.7793,9.9592,102486.6496,99.1711,1,23.5775,283.54,0,0.0038823,24.1395
33.77,11.5015,9.7284,102479.4958,98.8448,1,21.1648,283.5837,0,0.0038793,21.8135
33.61,11.399,9.6534,102478.3438,98.4174,1,20.0164,283.5704,0,0.003685,20.6747
33.45,11.5097,9.7689,102484.9874,97.8968,1,20.7173,283.4772,0,0.0032486,21.2829
30.98,11.7502,10.001,102496.3884,97.3435,1,22.4658,283.3336,0,0.0026718,22.9001
29.71,12.0001,10.2413,102508.3002,96.8308,1,24.1865,283.1825,0,0.0020942,24.5196
28.61,12.1202,10.3162,102516.4766,96.4322,1,24.9561,283.0664,0,0.0016556,25.264
27.93,12.0085,10.191,102517.6489,96.1928,1,24.1674,283.0175,0,0.0014576,24.5482
29.52,11.7466,10.0482,102512.4611,96.0448,1,22.1936,283.025,0,0.0014503,22.7128
28.07,11.4607,9.8002,102502.5349,95.8917,1,19.6764,283.0674,0,0.0015456,20.3519
27.7,11.2606,9.6282,102489.4922,95.6375,1,17.3938,283.1234,0,0.0016556,18.1818
27.64,11.2088,9.5859,102474.8883,95.2207,1,16.0516,283.1755,0,0.0017106,16.8567
26.29,11.2583,9.6291,102460.0126,94.7195,1,15.531,283.2222,0,0.0017113,16.2902
24.13,11.3442,9.6981,102446.0875,94.247,1,15.4496,283.2659,0,0.0016932,16.1562
24.18,11.4054,9.7365,102434.3359,93.9162,1,15.4153,283.3091,0,0.001667,16.1169
23.63,11.4001,9.7062,102425.5076,93.8047,1,15.1342,283.3538,0,0.0016552,15.9167
24.6,11.3609,9.6394,102418.4604,93.8475,1,14.6844,283.3998,0,0.0016566,15.6083
27.56,11.3388,9.5857,102411.5795,93.9441,1,14.2435,283.4465,0,0.0016651,15.3245
26.63,11.3843,9.5934,102403.25,93.994,1,14.0008,283.4934,0,0.0016747,15.2034
24.73,11.5288,9.6936,102392.452,93.9264,1,14.0994,283.5401,0,0.0016805,15.346
27.37,11.7291,9.848,102380.5461,93.7887,1,14.4843,283.5867,0,0.0016827,15.7085
25.25,11.9231,10.0019,102369.4883,93.658,1,15.0552,283.6336,0,0.0016829,16.2162
25.18,12.0489,10.069,102361.2344,93.6114,1,15.7271,283.6812,0,0.0016823,16.808
22.89,12.0619,10.1032,102357.4007,93.7043,1,16.4294,283.7291,0,0.0016821,17.432
25.28,11.9889,10.0331,102358.2466,93.9054,1,17.0776,283.7742,0,0.0016823,18.0137
27.23,11.8737,9.9271,102363.6918,94.1619,1,17.5699,283.8125,0,0.0016824,18.4617
27.65,11.7598,9.8222,102373.6563,94.4209,1,17.7897,283.8401,0,0.0016823,18.6719
28.35,11.6806,9.7468,102387.7979,94.6501,1,17.6519,283.8554,0,0.0016815,18.5676
28.12,11.6295,9.6966,102404.7281,94.9011,1,17.2382,283.8648,0,0.0016804,18.2175
26.25,11.5903,9.659,102422.7962,95.2461,1,16.6769,283.8772,0,0.0016793,17.7302
25.55,11.5462,9.621,102440.3516,95.7571,1,16.0976,283.9013,0,0.0016785,17.2147
24.91,11.4848,9.5724,102456.1736,96.4744,1,15.6117,283.9426,0,0.0016781,16.7661
25.34,11.4135,9.5177,102470.7609,97.3103,1,15.2631,283.9928,0,0.0016782,16.4287
25.77,11.345,9.4652,102485.042,98.1448,1,15.0808,284.0404,0,0.0016784,16.2367
26.86,11.2919,9.4233,102499.9453,98.8581,1,15.0952,284.0741,0,0.0016785,16.2259
28.39,11.2631,9.3985,102516.0297,99.361,1,15.3176,284.0857,2.7759,0.0016783,16.4129
27.65,11.2516,9.3883,102532.3749,99.6873,1,15.6833,284.0807,7.1372,0.001678,16.7355
27.76,11.2464,9.3881,102547.6908,99.9013,1,16.1076,284.0684,12.9789,0.001678,17.1114
26.95,11.2358,9.3927,102560.6875,100.0675,1,16.506,284.0576,20.1956,0.0016785,17.4591
27.77,11.2082,9.395,102570.5039,100.2343,1,16.8078,284.0561,28.7534,0.0016797,17.712
24.31,11.1519,9.3802,102577.9945,100.3879,1,16.9943,284.0668,38.9045,0.0016814,17.8582
25.23,11.0551,9.3316,102584.443,100.4982,1,17.0598,284.0912,50.9722,0.0016837,17.8984
24.49,10.9063,9.233,102591.1328,100.5355,1,16.9969,284.131,65.28,0.0016861,17.8316
24.62,10.7018,9.0765,102598.6794,100.4838,1,16.8126,284.1858,81.7504,0.0016886,17.6679
25.05,10.4685,8.8874,102605.0259,100.3823,1,16.5883,284.2485,98.7026,0.0016908,17.4742
25.4,10.2409,8.6996,102607.4473,100.284,1,16.433,284.3101,114.0545,0.0016926,17.3394
26.85,10.0531,8.5466,102603.2188,100.242,1,16.4676,284.3615,125.7244,0.0016937,17.362
27.77,9.9332,8.4553,102590.5286,100.2902,1,16.7862,284.3969,132.4003,0.001694,17.6206
27.51,9.8835,8.4253,102571.2192,100.3868,1,17.3479,284.4233,135.8496,0.0016937,18.091
27.57,9.9001,8.4494,102548.0463,100.471,1,18.0697,284.451,138.6097,0.0016935,18.7151
26.51,9.9789,8.5201,102523.7656,100.4817,1,18.8646,284.4902,143.2178,0.0016937,19.4292
25.42,10.1102,8.6262,102500.5698,100.3798,1,19.6576,284.5482,151.3105,0.0016948,20.1735
24.55,10.2628,8.7429,102478.3991,100.2127,1,20.4219,284.6209,160.9211,0.0016966,20.9124
23.35,10.4001,8.8421,102456.6303,100.0492,1,21.151,284.7013,169.1823,0.0016989,21.6266
24.92,10.4853,8.8957,102434.6406,99.9583,1,21.8479,284.7824,173.2267,0.0017014,22.3075
23.78,10.4906,8.8828,102412.0558,99.9824,1,22.5105,284.8595,171.2489,0.0017038,22.9451
24.17,10.4242,8.812,102389.4971,100.0579,1,23.088,284.9367,165.6926,0.001706,23.4904
23.61,10.3033,8.6988,102367.8343,100.0946,1,23.5089,285.0205,160.0633,0.0017078,23.8762
20.11,10.1447,8.5587,102347.9375,100.0024,1,23.6907,285.1172,157.8667,0.001709,24.025
20.34,9.9696,8.41,102330.5325,99.7244,1,23.5927,285.2297,161.5893,0.0017095,23.9004
21.35,9.8166,8.2838,102315.7689,99.3363,1,23.3882,285.3457,169.6418,0.0017095,23.6735
22.27,9.7279,8.2135,102303.652,98.9473,1,23.3197,285.4491,179.4156,0.0017093,23.5841
23.11,9.7457,8.2328,102294.1875,98.6665,1,23.6358,285.5241,188.3022,0.001709,23.8787
23.5,9.9012,8.3658,102287.2497,98.575,1,24.495,285.5596,193.9663,0.0017088,24.7153
23.44,10.177,8.595,102282.1892,98.6417,1,25.7556,285.564,195.1647,0.0017089,25.9554
21.87,10.5429,8.8917,102278.2255,98.8076,1,27.2124,285.5505,190.9273,0.0017089,27.3948
22.26,10.9664,9.2252,102274.5781,99.0139,1,28.6922,285.5325,180.284,0.001709,28.8582
21.94,11.4107,9.5623,102270.7743,99.2044,1,30.0529,285.5213,162.915,0.001709,30.2027
23.23,11.8287,9.866,102267.5721,99.3343,1,31.1546,285.5198,141.1006,0.001709,31.2952
24.21,12.17,10.097,102266.0369,99.3619,1,31.8782,285.5292,117.7713,0.001709,32.0291
23.84,12.3834,10.2159,102267.2344,99.2455,1,32.1132,285.5504,95.8578,0.001709,32.3109
22.81,12.4407,10.2031,102271.8194,98.9489,1,31.8003,285.5827,77.6203,0.0017091,32.0956
20.3,12.4013,10.1142,102278.8038,98.4599,1,31.1231,285.6183,62.6386,0.0017092,31.55
22.94,12.3462,10.0234,102286.7887,97.7718,1,30.3345,285.6473,49.8222,0.0017092,30.8937
25.85,12.3548,10.0026,102294.375,96.878,1,29.7137,285.6603,38.0808,0.001709,30.3614
26.56,12.4796,10.0988,102300.4995,95.8045,1,29.4721,285.6502,26.6545,0.0017086,30.1278
29.45,12.6736,10.2669,102305.4411,94.7069,1,29.4727,285.6214,16.1053,0.0017082,30.0777
29.64,12.8654,10.4399,102309.8146,93.7734,1,29.4916,285.5812,7.3259,0.0017082,30.0247
31.2,12.9838,10.5505,102314.2344,93.1924,1,29.3169,285.5367,1.2089,0.001709,29.7901
31.95,12.9756,10.5475,102319.2924,93.1097,1,28.7889,285.4946,0,0.0017107,29.239
32.34,12.8555,10.4421,102325.4893,93.5034,1,27.9375,285.4601,0,0.0017128,28.4041
30.49,12.655,10.2608,102333.3028,94.3092,1,26.8333,285.4375,0,0.001715,27.3563
29.76,12.4053,10.0298,102343.2109,95.4627,1,25.5489,285.4316,0,0.0017166,26.171
28,12.1354,9.7753,102355.4158,96.8673,1,24.1577,285.4445,0,0.0017182,24.9225
29.41,11.8727,9.5276,102369.0168,98.2964,1,22.7064,285.4686,0,0.0017248,23.6461
31.05,11.6435,9.3171,102382.838,99.491,1,21.2529,285.4938,0,0.0017426,22.3779
27.83,11.4734,9.1734,102395.7031,100.1921,1,19.8798,285.5103,0,0.0017776,21.1679
26.92,11.3769,9.113,102406.5505,100.2337,1,18.6612,285.5105,0,0.001833,20.0573
27.52,11.3262,9.1032,102414.7764,99.8225,1,17.5535,285.4979,0,0.0018992,18.9988
29.59,11.2844,9.1009,102419.8914,99.2582,1,16.4604,285.4785,0,0.0019638,17.9083
28.13,11.2156,9.064,102421.4063,98.8406,1,15.2637,285.4583,0,0.0020142,16.6856
24.04,11.0963,8.9641,102419.1718,98.7907,1,13.8622,285.4418,0,0.0020429,15.2552
23.18,10.9439,8.8224,102414.4001,99.0149,1,12.3094,285.4278,0,0.0020631,13.7067
25.08,10.7835,8.6703,102408.6431,99.341,1,10.719,285.4133,0,0.0020932,12.1883
29.77,10.6372,8.5372,102403.4531,99.5967,1,9.2342,285.3955,0,0.0021515,10.8704
30.67,10.5176,8.4421,102400.1132,99.6546,1,7.9891,285.373,0,0.0022433,9.8892
27.77,10.4109,8.3696,102398.8303,99.5669,1,6.9776,285.3505,0,0.0023222,9.1704
26.32,10.2989,8.2973,102399.5424,99.4306,1,6.1423,285.3341,0,0.0023292,8.5746
25.7,10.1644,8.2032,102402.1875,99.3426,1,5.4136,285.3298,0,0.0022049,7.9519
25.9,9.9986,8.0737,102406.4983,99.3737,1,4.7121,285.3412,0,0.0019158,7.1713
26.68,9.8212,7.9247,102411.3862,99.489,1,3.951,285.362,0,0.0015311,6.2177
25,9.6591,7.7802,102415.5576,99.6274,1,3.044,285.3832,0,0.0011457,5.1146
24.39,9.5385,7.6647,102417.7188,99.7277,1,1.9098,285.3961,0,0.00085449,3.8996
24.46,9.4793,7.5988,102416.8383,99.7488,1,0.52578,285.394,0,0.0007266,2.6376
15.69880617,9.4747,7.581,102412.9353,99.7296,1,359.069,285.3801,0,0.0007278,1.4436
24.83,9.5104,7.6024,102406.2912,99.729,1,357.7644,285.3597,0,0.00079806,0.43693
15.95172328,9.5708,7.6513,102397.1875,99.806,1,356.8262,285.3383,0,0.00087738,359.725
16.13200239,9.6393,7.7136,102385.9109,99.9921,1,356.375,285.3204,0,0.00091847,359.3532
16.27991021,9.6955,7.7703,102372.769,100.2082,1,356.2185,285.3075,0,0.00092502,359.1587
16.34202097,9.7191,7.8019,102358.0746,100.348,1,356.0926,285.2999,0,0.00091347,358.9307
16.26596161,9.6902,7.7897,102342.1406,100.3049,1,355.7371,285.2984,0,0.00090027,358.4588
16.02646673,9.5992,7.7231,102325.4056,100.0023,1,354.9732,285.3033,0,0.00089827,357.5999
15.68959483,9.4712,7.6207,102308.8111,99.4828,1,353.9729,285.3146,0,0.00090604,356.5149
15.33930068,9.3381,7.5066,102293.4243,98.8186,1,353.0123,285.3318,0,0.00091855,355.4594
15.05032775,9.2283,7.4026,102280.3125,98.0823,1,352.3945,285.3547,0,0.00093079,354.7158
14.87373318,9.1612,7.3243,102270.2735,97.3284,0.96788,352.3615,285.3819,0,0.00093881,354.511
14.78240931,9.1265,7.2677,102263.0276,96.541,0.92335,352.8194,285.4074,0,0.00094304,354.7681
14.7337208,9.108,7.2251,102258.0257,95.6865,0.87417,353.5781,285.4241,0,0.00094495,355.3234
14.68529546,9.0896,7.1885,102254.7188,94.7314,0.82813,354.4408,285.4237,0,0.00094604,356.0106
14.60265657,9.0582,7.1494,102252.7804,93.6519,0.79124,355.2405,285.4059,0,0.00094752,356.6887
14.4931732,9.0166,7.1025,102252.7756,92.4645,0.76253,355.9343,285.3759,0,0.00094943,357.3107
14.37421531,8.9714,7.0434,102255.4925,91.1956,0.73928,356.5109,285.3471,0,0.00095156,357.8501
14.26236331,8.9289,6.9677,102261.7188,89.8716,0.71875,356.9589,285.3317,0,0.00095367,358.2782
14.16972353,8.8937,6.8725,102271.8738,88.5241,0.69969,357.2642,285.3375,0,0.00095561,358.5758
14.090506,8.8636,6.7596,102284.903,87.2043,0.68669,357.4042,285.3547,0,0.00095744,358.7693
14.0136571,8.8344,6.6325,102299.383,85.9689,0.68581,357.3503,285.3694,0,0.00095929,358.8974
13.92891276,8.8022,6.4949,102313.8906,84.8741,0.70313,357.0691,285.3676,0,0.0009613,358.9999
13.82837755,8.764,6.3524,102327.3724,83.9664,0.74204,356.5762,285.3408,0,0.00096353,359.1308
13.71257783,8.72,6.2175,102340.254,83.2526,0.7954,356.1082,285.3037,0,0.00096574,359.3993
13.58546132,8.6717,6.1032,102353.3308,82.7293,0.85341,355.9816,285.2764,0,0.00096765,359.9311
13.4543971,8.6219,6.023,102367.3984,82.3931,0.90625,356.5335,285.2791,0.42667,0.00096893,0.85443
20.7,8.5764,5.9886,102382.9283,82.2209,0.94616,357.9737,285.3262,7.8181,0.00096942,2.2469
17.44,8.5467,5.9953,102399.0958,82.1099,0.9735,359.9923,285.4087,18.4132,0.00096934,3.9687
16.36,8.5434,6.0308,102414.7526,81.9373,0.99065,2.1441,285.5114,30.8949,0.00096906,5.8138
15.87,8.5734,6.0768,102428.75,81.5805,1,4.0066,285.6196,43.9467,0.00096893,7.5662
15.84,8.6376,6.1169,102440.2505,80.9645,1,5.3146,285.7207,56.5339,0.00096918,9.0652
16.52,8.7264,6.1632,102449.6597,80.2059,1,6.297,285.8116,68.751,0.00096954,10.3817
16.97,8.8295,6.238,102457.6941,79.4689,1,7.2826,285.892,80.9749,0.00096959,11.6483
17.28,8.9384,6.3662,102465.0703,78.9177,1,8.5708,285.9613,93.5822,0.00096893,12.9979
17.46,9.0451,6.5637,102472.0019,78.713,1,10.2894,286.0195,106.8065,0.00096795,14.4894
18.5,9.1342,6.7991,102476.6913,79.001,1,12.0725,286.0689,120.3073,0.00096611,15.8998
18.93,9.1845,7.0237,102476.8377,79.9246,1,13.5234,286.1124,133.6012,0.00096618,16.954
18.56,9.1723,7.1846,102470.1406,81.6262,1,14.3318,286.1528,146.2044,0.00096893,17.3858
19.45,9.0856,7.2436,102455.1704,84.1685,1,14.359,286.1931,157.887,0.00097595,17.044
19.43,8.9579,7.2261,102433.9806,87.2931,1,14.0042,286.2365,169.433,0.00099013,16.2782
20.59,8.8325,7.173,102409.4958,90.6617,1,13.7843,286.2861,181.8803,0.0010147,15.5865
21.06,8.7491,7.1251,102384.6406,93.9359,1,14.2315,286.3451,196.2667,0.0010529,15.5052
22.11,8.7388,7.1179,102361.6692,96.8231,0.99996,15.6996,286.4149,212.7433,0.0011065,16.4101
20.82,8.7975,7.1581,102340.1541,99.2142,1,17.7811,286.489,227.916,0.0011721,17.9595
21.83,8.9085,7.2382,102318.9974,101.0462,1,19.8748,286.5588,237.5041,0.0012449,19.6254
21.9,9.0473,7.3412,102297.1016,102.2559,1,21.4107,286.6161,237.2267,0.0013199,20.9091
22,9.1853,7.4441,102273.7661,102.8134,1,22.0082,286.6543,224.4241,0.0013926,21.471
22.69,9.3025,7.5275,102249.8808,102.8223,1,21.8595,286.6749,202.9206,0.0014596,21.4447
22.55,9.3841,7.5764,102226.7328,102.4191,0.99996,21.2738,286.6814,178.1612,0.0015178,21.0611
22.52,9.416,7.5763,102205.6094,101.7408,1,20.5363,286.6772,155.5911,0.001564,20.5329
21.89,9.3902,7.5188,102187.4619,100.8849,1,19.8635,286.6673,139.6624,0.0015962,20.023
21.12,9.326,7.4245,102171.8981,99.7928,1,19.257,286.6614,130.8549,0.0016163,19.5422
21,9.2496,7.3213,102158.1899,98.367,1,18.673,286.6709,128.6556,0.0016275,19.0684
22.3,9.1875,7.2377,102145.6094,96.5096,1,18.0752,286.7069,132.5511,0.0016327,18.5847
22.51,9.1607,7.1951,102133.6737,94.1744,1,17.4608,286.7756,141.4191,0.0016347,18.101
21.63,9.1702,7.1861,102122.8815,91.5201,1,16.9343,286.8619,151.6995,0.0016348,17.7171
19.87,9.2109,7.1961,102113.9766,88.7568,1,16.622,286.9455,159.2231,0.0016338,17.5525
18.52,9.2783,7.2101,102107.7031,86.0946,1,16.6438,287.0062,159.8206,0.0016327,17.7202
17.12,9.3675,7.2174,102104.6515,83.697,1,17.0879,287.0295,150.6722,0.0016321,18.2959
16.72,9.4725,7.2228,102104.7987,81.5415,1,17.9279,287.0246,134.3566,0.0016321,19.2326
16.33,9.5866,7.2355,102107.9685,79.5589,1,19.1065,287.0063,114.8019,0.0016324,20.4555
16.65,9.7035,7.2648,102113.9844,77.6802,0.99219,20.5602,286.9896,95.9364,0.0016327,21.8947
16.59,9.8213,7.3197,102122.5445,75.8638,0.97,22.2203,286.9853,80.7617,0.0016329,23.4916
15.78,9.9586,7.4082,102132.8446,74.1786,0.93852,24.0226,286.9883,68.574,0.0016329,25.2049
14.07,10.1386,7.5371,102143.9548,72.721,0.90067,25.8991,286.9893,57.743,0.0016328,26.9846
16.03,10.3837,7.7126,102154.9453,71.5874,0.85938,27.7776,286.979,46.6383,0.0016327,28.7678
17.09,10.7018,7.9324,102165.0612,70.8774,0.8178,29.5671,286.9511,34.1783,0.0016325,30.4666
14.91,11.046,8.1614,102174.2469,70.703,0.78014,31.1216,286.911,21.476,0.0016324,31.9475
13.69,11.3539,8.3553,102182.6216,71.1796,0.75085,32.3229,286.8671,10.1931,0.0016325,33.1088
13.34,11.562,8.4685,102190.3047,72.4223,0.73438,33.0828,286.8278,1.9911,0.0016327,33.8814
12.89,11.6276,8.4732,102197.4711,74.4802,0.73403,33.3492,286.7994,0,0.0016331,34.2269
16.15,11.5924,8.4125,102204.5186,77.1371,0.74854,33.1832,286.7808,0,0.0016335,34.187
16.77,11.5204,8.3481,102211.9005,80.1109,0.77551,32.662,286.7689,0,0.0016334,33.8068
16.81,11.4765,8.3425,102220.0703,83.1193,0.8125,31.8735,286.7606,0,0.0016327,33.1296
16.96,11.5129,8.4426,102229.2017,85.8795,0.85655,30.9308,286.7535,0,0.0016312,32.2237
15.94,11.6274,8.6334,102238.3496,88.107,0.90244,29.9463,286.7485,0,0.0016303,31.2083
14.86,11.8032,8.8835,102246.2896,89.5167,0.94437,29.0133,286.7469,0,0.00163,30.2085
15.92,12.0216,9.1609,102251.7969,89.8237,0.97656,28.2015,286.7501,0,0.0016327,29.3374
17.9,12.2591,9.4326,102254.0892,88.8998,0.99417,27.5393,286.7586,0,0.0016383,28.6592
19.29,12.4757,9.6641,102254.1532,87.2446,0.99618,26.9644,286.7682,0,0.0016432,28.0937
19.22,12.6285,9.8211,102253.418,85.5145,0.98252,26.3949,286.7736,0,0.0016429,27.5262
18.64,12.6756,9.8698,102253.3125,84.3661,0.95313,25.747,286.7698,0,0.0016327,26.8404
16.99,12.5901,9.7905,102254.8915,84.3326,0.91028,24.9496,286.7536,0,0.0016134,25.947
16.26,12.4015,9.6188,102257.7124,85.4551,0.86575,24.0131,286.7298,0,0.0016134,24.8975
18.09,12.1518,9.4037,102260.9584,87.6512,0.85096,22.9804,286.7055,0,0.001598,23.7886
21.9,11.8812,9.1933,102263.8125,90.8387,0.82813,21.9152,286.6877,0,0.0016403,22.7366
22.03,11.6204,9.0221,102265.6529,94.7185,0.85774,20.899,286.6831,0,0.0017249,21.8517
20.18,11.3677,8.8729,102266.6378,98.1239,0.90897,19.9895,286.6968,0,0.0017982,21.1349
18.5,11.1142,8.7153,102267.1201,99.6713,0.96274,19.2267,286.7336,0,0.0017926,20.5526
16.82,10.8516,8.5186,102267.4531,97.9771,1,18.6431,286.7986,0,0.0016403,20.0665
16.33,10.5776,8.2661,102267.7488,92.2511,1,18.2448,286.892,0,0.0013028,19.6317
14.78,10.3123,7.9958,102267.1545,84.0755,0.98763,17.942,286.9961,0,0.0008581,19.1931
14.92,10.0817,7.7597,102264.5768,75.6261,0.95342,17.6166,287.0889,0,0.00041352,18.6925
13.67,9.9119,7.6104,102258.9219,69.0787,0.91406,17.1458,287.1482,0,7.63E-05,18.0721
13.05,9.819,7.581,102249.5676,66.0338,0.87563,16.453,287.1587,0,0,17.2988
13.4,9.7756,7.626,102237.7773,65.792,0.82801,15.6241,287.1331,0,0,16.4189
14.7,9.7428,7.6796,102225.2859,67.702,0.757,14.7665,287.0908,0,0,15.4904
15.41,9.6817,7.6752,102213.8281,68.6198,0.64844,13.958,287.0515,0,7.63E-05,14.5585
17.78,9.5638,7.5647,102204.6292,69.4074,0.49593,13.2306,287.0297,0,0.00011698,13.6475
18.78,9.4063,7.3765,102196.8758,69.5022,0.32436,12.5359,287.02,0,0.0001102,12.7492
20.98,9.2377,7.1584,102189.245,69.2312,0.16638,11.8192,287.0121,0,9.88E-05,11.8574
23.74,9.0868,6.9585,102180.4141,68.9219,0.054688,11.0391,286.9958,0,7.63E-05,10.9771
23.7,8.9748,6.8143,102169.4842,68.8322,0.012704,10.1748,286.9625,0,6.54E-05,10.1121
23.23,8.8952,6.7198,102157.2537,68.9419,0.026907,9.2306,286.9109,0,6.73E-05,9.2227
23.02,8.8351,6.6585,102144.9452,69.1615,0.074532,8.2115,286.8415,0,7.03E-05,8.2515
23.18,8.7821,6.6139,102133.7813,69.4015,0.13281,7.1146,286.7546,0,7.63E-05,7.1345
13.72389462,8.7243,6.5697,102124.7619,69.5955,0.18299,5.9545,286.6527,0,7.92E-05,5.8483
13.52203466,8.6476,6.5108,102117.998,69.77,0.22231,4.8423,286.5448,0,7.87E-05,4.5521
13.22621902,8.5352,6.4212,102113.3776,69.9745,0.25204,3.9108,286.442,0,7.79E-05,3.4498
12.78618009,8.368,6.2842,102110.7891,70.2586,0.27344,3.2945,286.3554,0,7.63E-05,2.7506
12.16875705,8.1334,6.0889,102110.1756,70.6576,0.28708,3.0709,286.2926,0,7.55E-05,2.5952
11.41974342,7.8488,5.8511,102111.6998,71.1487,0.29088,3.0374,286.2483,0,7.57E-05,2.7822
10.6062504,7.5397,5.593,102115.5791,71.6949,0.28204,2.8904,286.2137,0,7.59E-05,2.997
9.794073293,7.2311,5.3376,102122.0313,72.2591,0.25781,2.2714,286.1801,0,7.63E-05,2.8733
19.63,6.947,5.1062,102131.136,72.8114,0.218,0.87445,286.1398,0,7.65E-05,2.1007
8.412108935,6.706,4.9077,102142.4227,73.3497,0.17277,358.8358,286.0884,0,7.65E-05,0.82761
7.932066469,6.5236,4.7463,102155.2833,73.879,0.13491,356.4692,286.0227,0,7.64E-05,359.3811
7.637829913,6.4118,4.6219,102169.1094,74.4046,0.11719,354.1539,285.9395,0,7.63E-05,358.1509
7.539136972,6.3743,4.5303,102183.2672,74.9129,0.12755,352.2387,285.8386,0,7.63E-05,357.4571
7.592825932,6.3947,4.4689,102197.0204,75.3173,0.15475,350.7902,285.734,0,7.63E-05,357.204
7.747050102,6.4533,4.4367,102209.6072,75.5128,0.18269,349.7864,285.6427,0,7.63E-05,357.1684
7.951541876,6.531,4.4339,102220.2656,75.3942,0.19531,349.1873,285.5818,0.28444,7.63E-05,357.1217
8.162876361,6.6113,4.4585,102228.4809,74.9014,0.1817,348.9364,285.5657,9.0616,7.63E-05,356.9174
8.360262243,6.6863,4.4957,102234.7261,74.1546,0.1516,348.9606,285.5969,23.7608,7.63E-05,356.708
8.528698196,6.7503,4.5281,102239.7216,73.3188,0.11992,349.1817,285.6756,45.1396,7.63E-05,356.7114
14.04,6.7978,4.5382,102244.1875,72.5593,0.10156,349.5262,285.8015,73.9556,7.63E-05,357.1381
11.34,6.8252,4.5152,102248.7495,71.995,0.10646,349.9666,285.9716,110.4377,7.63E-05,358.1283
8.745822667,6.8328,4.4742,102253.6552,71.5617,0.1246,350.629,286.171,152.7,7.63E-05,359.546
7.11,6.8206,4.4378,102259.0575,71.149,0.14099,351.6755,286.3817,198.3279,7.63E-05,1.1941
5.94,6.7865,4.43,102265.1094,70.6464,0.14063,353.2518,286.5858,244.9067,7.63E-05,2.881
6.68,6.7281,4.4676,102271.6172,69.9799,0.11364,355.3969,286.7684,290.392,7.63E-05,4.4706
5.42,6.6512,4.5325,102277.0008,69.2204,0.070689,357.8724,286.9261,334.2213,7.63E-05,6.0399
4.68,6.5653,4.5953,102279.3332,68.4751,0.027549,0.42961,287.0587,376.2021,7.63E-05,7.7161
4.38,6.4815,4.624,102276.6875,67.8513,0,2.8988,287.1659,416.1422,7.63E-05,9.6238
3.95,6.4085,4.5916,102267.7088,67.4345,0.00061896,5.2343,287.2487,453.7942,7.63E-05,11.8415
2,6.3385,4.5008,102253.3299,67.2235,0.029164,7.6315,287.3142,488.6905,7.63E-05,14.2871
0.62,6.2576,4.3639,102235.0556,67.1957,0.08219,10.3395,287.3707,520.3081,7.63E-05,16.8523
0.43,6.1502,4.1966,102214.3906,67.3283,0.15625,13.622,287.4266,548.1245,7.63E-05,19.4492
0.79,6.0091,4.0211,102192.5264,67.5764,0.24546,17.7383,287.4867,571.7688,7.63E-05,22.0746
2.12,5.8703,3.874,102169.4012,67.8071,0.33414,22.8104,287.5405,591.4791,7.63E-05,24.9676
