sub1,sub2,sub3,sub4,sub5,100mspd,10mspd
5.586698046,4.595320505,-1.178948032,0.743298501,27.10363098,13.1418,10.3736
5.604844511,5.142314697,-0.834325691,-0.734123457,27.09128994,13.089,10.2974
5.621556482,4.456994258,-1.316271248,-0.751140967,27.07886147,12.9833,10.1935
5.637741385,4.426021971,-0.616911908,-1.143264989,27.06641354,12.8403,10.0769
5.65290239,4.733203262,-1.950106492,-1.27991035,27.05391119,12.6957,9.9733
5.667858123,4.849542108,-0.294102986,-1.404702631,27.04140539,12.59,9.9111
5.682653603,5.054620088,-1.148629482,-1.68754387,27.02889966,12.563,9.9182
5.69642395,4.209325245,-1.242736366,-1.509349256,27.01633643,12.6371,10.0085
5.70931278,2.192808775,-0.923162463,-0.942683561,27.00372447,12.7665,10.1394
5.722734152,2.119476126,-0.970910222,-0.612470874,26.99117082,12.8882,10.2542
5.736674796,3.9340453,-1.37095749,-0.45843811,26.9786755,12.9389,10.2961
5.750524499,2.994030858,-0.534690607,-0.216055838,26.96619109,12.8744,10.2266
5.764616464,-0.34118934,-1.694674032,-0.002496249,26.95374316,12.726,10.0788
5.777862134,-0.940919028,-0.471326503,0.253131571,26.94125183,12.5432,9.9032
5.790167584,0.622063854,-0.579274305,0.568332718,26.92871015,12.3748,9.7496
5.802333346,2.084360126,-1.227654946,0.824783496,26.91617798,12.2576,9.6551
5.814097983,4.343220296,-1.605754605,1.034800063,26.90363626,12.184,9.6112
5.826382425,1.03015912,0.482971449,0.849346582,26.89114042,12.1359,9.5982
5.839352774,-8.660373707,-1.669320125,0.207108171,26.87870179,12.0952,9.5969
5.852375355,-10.11419339,0.592755226,-0.728075077,26.86627983,12.0472,9.5902
5.865726189,-4.033057988,-4.304913448,-2.071728944,26.85389152,11.9867,9.5693
5.879040547,-1.551623298,2.556307563,-2.49524238,26.84151757,11.911,9.5272
5.892268053,-0.150567527,-0.76628293,-1.884572408,26.82915481,11.818,9.4573
5.905835954,0.683947846,-1.565728867,-0.980882974,26.81682804,11.7133,9.3625
5.919669804,-0.716508168,-0.669948302,0.572253299,26.80453337,11.6168,9.2686
5.932772867,-2.420821186,-0.193354858,1.469197207,26.79220597,11.5431,9.1982
5.945117718,-4.921638219,-0.329337925,1.576014656,26.77984377,11.4977,9.1658
5.95713592,-5.077503549,-0.823696658,1.826588758,26.76747553,11.4873,9.183
5.96857301,-2.380651044,0.146478438,1.890514955,26.75508464,11.5275,9.255
